seed,mode,channel,feature,reliable_imputer,file,event_index,global_event,attack_id,target_points,target_class,targeted_channel,duration_seconds,detected,alarm_delay_censored,mean_event_score,max_event_score,normalized_mean_event_score,normalized_max_event_score
43,loo_sample,28,P4_ST_PS,False,test5.csv.gz,1,39,A501,P1_PCV01D;P2_VTR02,control_only,False,172,True,47,8.714481353759766,19.499479293823242,14.677650387082881,32.84263608888425
43,loo_sample,28,P4_ST_PS,False,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.6123650670051575,1.7768073081970215,1.0313959027391202,2.9926458519161394
43,loo_sample,28,P4_ST_PS,False,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.335808277130127,3.316899061203003,2.249878802876606,5.586595783876089
43,loo_sample,28,P4_ST_PS,False,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.8391239047050476,2.1948060989379883,1.413321895443701,3.6966739935418422
43,loo_sample,28,P4_ST_PS,False,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,1,1.0386431217193604,2.5702245235443115,1.749368665636989,4.328984760133099
43,loo_sample,28,P4_ST_PS,False,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.4252395033836365,1.4460453987121582,0.7162235488344847,2.435549282228923
43,loo_sample,28,P4_ST_PS,False,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.135201454162598,61.55128479003906,22.123392876952167,103.6697655717849
43,loo_sample,28,P4_ST_PS,False,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,11,0.7469598650932312,1.5715227127075195,1.2580915958114836,2.646888554363523
43,loo_sample,28,P4_ST_PS,False,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.2816307842731476,0.7668325901031494,0.47434586431443687,1.2915628832115507
43,loo_sample,28,P4_ST_PS,False,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.3972551822662354,3.121425151824951,2.353372763600606,5.257362455445187
43,loo_sample,28,P4_ST_PS,False,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.880236625671387,19.152647018432617,14.956829127867609,32.25847247954406
43,loo_sample,28,P4_ST_PS,False,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.1899540424346924,2.125858783721924,2.0042190352518237,3.580547221702141
43,zero,1,P1_B2004,True,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,53,0.8345891833305359,1.7317811250686646,1.4047253347865396,2.914819493563503
43,zero,1,P1_B2004,True,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.5329353213310242,1.45187509059906,0.8970014980170236,2.4437001622417043
43,zero,1,P1_B2004,True,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.441199541091919,2.5551867485046387,2.4257317831218064,4.300721399732981
43,zero,1,P1_B2004,True,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.5829440355300903,1.8297042846679688,2.6643067447684774,3.0796372816428508
43,zero,1,P1_B2004,True,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.693676710128784,3.668933629989624,4.533818546919474,6.175306515631665
43,zero,1,P1_B2004,True,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.506190299987793,37.61510467529297,14.317057128903702,63.31125727890605
43,zero,1,P1_B2004,True,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,72,1.252894639968872,2.3248109817504883,2.1087894232694655,3.9129681403521164
43,zero,1,P1_B2004,True,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.4107820987701416,0.5287811160087585,0.6914012699235662,0.8900094142725348
43,zero,1,P1_B2004,True,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,34,0.5267211198806763,1.480555534362793,0.8865421649857281,2.491973188986505
43,zero,1,P1_B2004,True,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.21775390207767487,0.6692945957183838,0.3665089712479449,1.1265124133162598
43,zero,1,P1_B2004,True,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.27533209323883057,0.6163768172264099,0.463420775846813,1.0374447072004738
43,zero,1,P1_B2004,True,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.132545471191406,18.80651092529297,17.05443062712458,31.653875803032232
43,zero,1,P1_B2004,True,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,False,261,True,38,0.9913864135742188,2.8031539916992188,1.6686360661342614,4.718083469203571
43,zero,1,P1_B2004,True,test2.csv.gz,9,14,A209,P1_B3004,control_only,False,199,True,21,0.7309411764144897,1.4507672786712646,1.2302718622000905,2.4418355664474687
43,zero,1,P1_B2004,True,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,159,0.2867019474506378,0.8268576860427856,0.4825577627418728,1.3917121897172549
43,zero,1,P1_B2004,True,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.773611307144165,1.7275577783584595,1.3020914051223114,2.907711035606095
43,zero,1,P1_B2004,True,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,34,0.6202734112739563,1.4506117105484009,1.0440031966792418,2.4415737244684004
43,zero,1,P1_B2004,True,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.0202085971832275,2.2702784538269043,1.717147660015546,3.8211825947516833
43,zero,1,P1_B2004,True,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.23014387488365173,0.6073830723762512,0.3873629543158982,1.0223070304872348
43,zero,1,P1_B2004,True,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,False,151,True,6,0.385293573141098,1.348696231842041,0.6485006687504339,2.27003632881895
43,zero,1,P1_B2004,True,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.30040574073791504,0.7559881806373596,0.5056230815811323,1.272429323733397
43,zero,1,P1_B2004,True,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.616809606552124,18.708112716674805,6.087574805544709,31.48825844385205
43,zero,1,P1_B2004,True,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.2493635416030884,2.635718822479248,2.1028461119576107,4.436267662294876
43,zero,1,P1_B2004,True,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.2893728017807007,0.6285678148269653,0.4870531681675596,1.0579637883578434
43,zero,1,P1_B2004,True,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.3166623115539551,0.605180561542511,0.5329850667807402,1.0185999098701786
43,zero,1,P1_B2004,True,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,18,0.48537302017211914,1.361944317817688,0.8169477772725978,2.292334631240216
43,zero,1,P1_B2004,True,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,False,421,True,15,1.1602634191513062,2.3833770751953125,1.9528786766727089,4.0115427167600135
43,zero,1,P1_B2004,True,test3.csv.gz,3,28,A303,P1_PCV01D;P1_LCV01D,control_only,False,189,True,4,1.3389508724212646,1.8556036949157715,2.253633584153203,3.123229456640774
43,zero,1,P1_B2004,True,test3.csv.gz,4,29,A304,P2_ASD;P2_VTR01,control_only,False,106,True,12,13.971452713012695,49.22285461425781,23.51582548844063,82.84865453351799
43,zero,1,P1_B2004,True,test3.csv.gz,5,30,A305,P2_CO_rpm;P2_VTR02,control_only,False,84,True,0,11.313743591308594,19.140357971191406,19.04254520837204,32.21578507849842
43,zero,1,P1_B2004,True,test3.csv.gz,6,31,A306,P1_B2016;P2_ASD,control_only,False,238,True,3,1.2911726236343384,3.97739315032959,2.1732163946386,6.694485186565921
43,zero,1,P1_B2004,True,test3.csv.gz,7,32,A307,P1_FCV03D;P2_VTR01,control_only,False,110,True,23,12.845232963562012,19.575342178344727,21.620246865821738,32.94792173713794
43,zero,1,P1_B2004,True,test3.csv.gz,8,33,A308,P1_LCV01D;P1_LIT01;P2_ASD,mixed_control_sensor,False,255,True,0,1.315632700920105,3.7189202308654785,2.21438597955586,6.259440657377865
43,zero,1,P1_B2004,True,test4.csv.gz,1,34,A401,P1_PCV01D;P1_B3004;P1_LIT01,mixed_control_sensor,False,254,True,27,0.9592783451080322,2.0671873092651367,1.6145938881065955,3.479353007531017
43,zero,1,P1_B2004,True,test4.csv.gz,2,35,A402,P1_B3005;P1_FT03;P3_LCV01D,mixed_control_sensor,False,262,True,35,0.8732491731643677,2.068117380142212,1.469795273682052,3.480918441339973
43,zero,1,P1_B2004,True,test4.csv.gz,3,36,A403,P1_B3004;P1_LIT01;P3_LCV01D,mixed_control_sensor,False,263,True,28,1.1773039102554321,2.8701281547546387,1.9815601046725853,4.830809952483205
43,zero,1,P1_B2004,True,test4.csv.gz,4,37,A404,P2_CO_rpm;P2_SIT01;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,258,True,7,1.238680362701416,2.914154529571533,2.084864891545253,4.904912235785392
43,zero,1,P1_B2004,True,test4.csv.gz,5,38,A405,P2_ASD;P3_LCV01D,control_only,False,120,True,9,0.7581778168678284,1.9364004135131836,1.276114774669427,3.2592211515348755
43,zero,1,P1_B2004,True,test5.csv.gz,1,39,A501,P1_PCV01D;P2_VTR02,control_only,False,172,True,47,8.714628219604492,19.499465942382812,14.667886054396517,32.82021187329978
43,zero,1,P1_B2004,True,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.6153067946434021,1.7760568857192993,1.035643715932954,2.989341526612977
43,zero,1,P1_B2004,True,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.3354201316833496,3.3105764389038086,2.2476908747769326,5.572143384266448
43,zero,1,P1_B2004,True,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.8391953706741333,2.1953623294830322,1.412478164786688,3.695088727311543
43,zero,1,P1_B2004,True,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,1,1.0387095212936401,2.570974349975586,1.7482871922955456,4.327294046736687
43,zero,1,P1_B2004,True,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.4254712462425232,1.444165825843811,0.7161250717808184,2.430724437501229
43,zero,1,P1_B2004,True,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.134932518005371,61.551422119140625,22.107850002467934,103.59928425846151
43,zero,1,P1_B2004,True,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,11,0.7471494674682617,1.5714205503463745,1.2575525860958499,2.6449111763787636
43,zero,1,P1_B2004,True,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.28134801983833313,0.7665687799453735,0.4735463857580436,1.290237888955726
43,zero,1,P1_B2004,True,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.397218108177185,3.121433734893799,2.3517051430580174,5.253790889985838
43,zero,1,P1_B2004,True,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.88009262084961,19.152881622314453,14.94638479494663,32.23686406007157
43,zero,1,P1_B2004,True,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.1902152299880981,2.125171661376953,2.0032915844188572,3.5769484353888363
43,zero,2,P1_B2016,True,test1.csv.gz,1,1,A101,P1_B2016,control_only,True,192,True,53,0.8388985991477966,1.7316317558288574,1.4000166716220643,2.889876475814062
43,zero,2,P1_B2016,True,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.533458411693573,1.446995735168457,0.890275261809621,2.4148546142046396
43,zero,2,P1_B2016,True,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.4432957172393799,2.5516810417175293,2.408679747788996,4.258436004894454
43,zero,2,P1_B2016,True,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.582614779472351,1.8312788009643555,2.6411858099031225,3.0561749111783523
43,zero,2,P1_B2016,True,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.6950173377990723,3.6706953048706055,4.497646327055645,6.125930629141856
43,zero,2,P1_B2016,True,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.535012245178223,37.638404846191406,14.243866240671576,62.81378265675826
43,zero,2,P1_B2016,True,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,True,422,True,72,1.2540457248687744,2.3302488327026367,2.092845218213727,3.888893387264771
43,zero,2,P1_B2016,True,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.4115401804447174,0.5212758779525757,0.6868090067741893,0.8699441391240893
43,zero,2,P1_B2016,True,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,34,0.5330631136894226,1.480332851409912,0.889615558960395,2.4704900850103515
43,zero,2,P1_B2016,True,test2.csv.gz,5,10,A205,P1_B2016,control_only,True,123,False,123,0.24607440829277039,0.6660407185554504,0.4106673612512709,1.111538523135009
43,zero,2,P1_B2016,True,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.2798864245414734,0.6166419982910156,0.46709538067749057,1.0290982472813368
43,zero,2,P1_B2016,True,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.139538764953613,18.806493759155273,16.92162000021685,31.385682160300032
43,zero,2,P1_B2016,True,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,False,261,True,38,0.992211103439331,2.8023531436920166,1.6558760355479567,4.676776340939048
43,zero,2,P1_B2016,True,test2.csv.gz,9,14,A209,P1_B3004,control_only,False,199,True,21,0.7353050112724304,1.450898289680481,1.2271319508155318,2.421367488805095
43,zero,2,P1_B2016,True,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,157,0.29040488600730896,0.8340996503829956,0.4846493751971424,1.3920078273066647
43,zero,2,P1_B2016,True,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.7779087424278259,1.7228068113327026,1.2982322410668803,2.875148748966852
43,zero,2,P1_B2016,True,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,34,0.626722514629364,1.4494973421096802,1.0459213662453966,2.419029482808683
43,zero,2,P1_B2016,True,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.0214298963546753,2.2700631618499756,1.7046385406322544,3.788451042180298
43,zero,2,P1_B2016,True,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.23518994450569153,0.6064543724060059,0.39250255470724144,1.0120963759017074
43,zero,2,P1_B2016,True,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,False,151,True,9,0.37943658232688904,1.351193904876709,0.6332321231917483,2.2549733607175004
43,zero,2,P1_B2016,True,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.3111426532268524,0.7553980946540833,0.519258110828686,1.2606647898823546
43,zero,2,P1_B2016,True,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.6243109703063965,18.708078384399414,6.048520985404274,31.22143922850577
43,zero,2,P1_B2016,True,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.2773323059082031,2.6586058139801025,2.131707604816109,4.4368800551396985
43,zero,2,P1_B2016,True,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.29264035820961,0.6288596987724304,0.48838009826110806,1.0494880588512239
43,zero,2,P1_B2016,True,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.31822752952575684,0.5983937978744507,0.5310818818361981,0.9986442867713962
43,zero,2,P1_B2016,True,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,17,0.4906381666660309,1.3415477275848389,0.8188136370287469,2.2388750992115694
43,zero,2,P1_B2016,True,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,True,421,True,15,1.1637190580368042,2.382861375808716,1.9421013266572573,3.9766971308397054
43,zero,2,P1_B2016,True,test3.csv.gz,3,28,A303,P1_PCV01D;P1_LCV01D,control_only,False,189,True,4,1.3404109477996826,1.8556973934173584,2.2369779561566183,3.0969264830208583
43,zero,2,P1_B2016,True,test3.csv.gz,4,29,A304,P2_ASD;P2_VTR01,control_only,False,106,True,12,13.973075866699219,49.22603225708008,23.31931318885456,82.15208120233828
43,zero,2,P1_B2016,True,test3.csv.gz,5,30,A305,P2_CO_rpm;P2_VTR02,control_only,False,84,True,0,11.315204620361328,19.14306640625,18.88365903508909,31.94737974523255
43,zero,2,P1_B2016,True,test3.csv.gz,6,31,A306,P1_B2016;P2_ASD,control_only,True,238,True,3,1.2932078838348389,3.978332757949829,2.1582019556130994,6.639339000026957
43,zero,2,P1_B2016,True,test3.csv.gz,7,32,A307,P1_FCV03D;P2_VTR01,control_only,False,110,True,23,12.84686279296875,19.575336456298828,21.439804651561605,32.66878430750747
43,zero,2,P1_B2016,True,test3.csv.gz,8,33,A308,P1_LCV01D;P1_LIT01;P2_ASD,mixed_control_sensor,False,255,True,0,1.3172768354415894,3.7224512100219727,2.1983700206833556,6.212304751282974
43,zero,2,P1_B2016,True,test4.csv.gz,1,34,A401,P1_PCV01D;P1_B3004;P1_LIT01,mixed_control_sensor,False,254,True,27,0.9589733481407166,2.0724451541900635,1.6004063857087194,3.4586513433636945
43,zero,2,P1_B2016,True,test4.csv.gz,2,35,A402,P1_B3005;P1_FT03;P3_LCV01D,mixed_control_sensor,False,262,True,35,0.8763204216957092,2.0688745975494385,1.4624690055546543,3.452692531620626
43,zero,2,P1_B2016,True,test4.csv.gz,3,36,A403,P1_B3004;P1_LIT01;P3_LCV01D,mixed_control_sensor,False,263,True,28,1.1809147596359253,2.861018180847168,1.9707987984893283,4.77468093887493
43,zero,2,P1_B2016,True,test4.csv.gz,4,37,A404,P2_CO_rpm;P2_SIT01;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,258,True,7,1.2395097017288208,2.915602684020996,2.0685864165472414,4.865775636771908
43,zero,2,P1_B2016,True,test4.csv.gz,5,38,A405,P2_ASD;P3_LCV01D,control_only,False,120,True,9,0.7666051387786865,1.9419090747833252,1.279367942599486,3.2408029793262934
43,zero,2,P1_B2016,True,test5.csv.gz,1,39,A501,P1_PCV01D;P2_VTR02,control_only,False,172,True,47,8.723313331604004,19.499483108520508,14.558117165096109,32.5421945723525
43,zero,2,P1_B2016,True,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.6236264705657959,1.774183988571167,1.0407544565503808,2.96089082166527
43,zero,2,P1_B2016,True,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.3374180793762207,3.3289525508880615,2.2319832336799394,5.555604783482282
43,zero,2,P1_B2016,True,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.8519934415817261,2.1932899951934814,1.421870323229528,3.6603262445450424
43,zero,2,P1_B2016,True,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,1,1.0400786399841309,2.5771501064300537,1.7357609575877317,4.300940683343527
43,zero,2,P1_B2016,True,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.439296156167984,1.4616140127182007,0.7331302532146836,2.4392506881769056
43,zero,2,P1_B2016,True,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.140400886535645,61.54741287231445,21.92968295767308,102.71492192737081
43,zero,2,P1_B2016,True,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,11,0.7459447383880615,1.5725075006484985,1.2448883225135237,2.624318027703342
43,zero,2,P1_B2016,True,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,True,241,False,241,0.28721094131469727,0.7735521793365479,0.4793190816164431,1.2909616830221313
43,zero,2,P1_B2016,True,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,16,1.3975768089294434,3.126852035522461,2.3323806171106347,5.21832434083679
43,zero,2,P1_B2016,True,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.884503364562988,19.15592384338379,14.82712313753561,31.96883719713427
43,zero,2,P1_B2016,True,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.1936137676239014,2.1500697135925293,1.991991851993398,3.588197008836457
43,zero,3,P1_B3004,False,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,53,0.8339449763298035,1.7296580076217651,1.3865356762560803,2.8757683100919005
43,zero,3,P1_B3004,False,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.5308656096458435,1.4526430368423462,0.8826291037938957,2.4151969885484967
43,zero,3,P1_B3004,False,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.4422146081924438,2.555875539779663,2.3978584484999477,4.249456163848015
43,zero,3,P1_B3004,False,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.5756134986877441,1.8218239545822144,2.6196504444883786,3.0290054866727814
43,zero,3,P1_B3004,False,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.6935930252075195,3.6703081130981445,4.478428352913021,6.102336828095649
43,zero,3,P1_B3004,False,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.515103340148926,37.640350341796875,14.157402350553449,62.58169315362535
43,zero,3,P1_B3004,False,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,72,1.2511513233184814,2.3237693309783936,2.0801923333249097,3.863551160139196
43,zero,3,P1_B3004,False,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.4132152795791626,0.5265004634857178,0.6870210186194079,0.8753715135992485
43,zero,3,P1_B3004,False,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,34,0.5240160226821899,1.4821808338165283,0.871240826434733,2.46430719421573
43,zero,3,P1_B3004,False,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.22227638959884644,0.6759743094444275,0.36956172519266284,1.1238900921283366
43,zero,3,P1_B3004,False,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.27504897117614746,0.6086666584014893,0.45730260638015857,1.011982877498002
43,zero,3,P1_B3004,False,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.13129711151123,18.806310653686523,16.844522469195997,31.26779511863016
43,zero,3,P1_B3004,False,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,True,261,True,38,0.9913885593414307,2.7999370098114014,1.6483049188791985,4.6552382537981325
43,zero,3,P1_B3004,False,test2.csv.gz,9,14,A209,P1_B3004,control_only,True,199,True,21,0.7319155931472778,1.4503675699234009,1.2168993287459933,2.4114137460651097
43,zero,3,P1_B3004,False,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,159,0.28792762756347656,0.8204419612884521,0.47871495017994087,1.3640852597139081
43,zero,3,P1_B3004,False,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.7774118781089783,1.7326241731643677,1.292542475508668,2.8806999236434323
43,zero,3,P1_B3004,False,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,34,0.6219039559364319,1.4513347148895264,1.0339915061370166,2.413021743040577
43,zero,3,P1_B3004,False,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.0273096561431885,2.270503044128418,1.7080281424245713,3.774989433460033
43,zero,3,P1_B3004,False,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.24656233191490173,0.6017157435417175,0.4099400791710085,1.0004261300995014
43,zero,3,P1_B3004,False,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,False,151,True,6,0.3970808982849121,1.3540533781051636,0.6601956333556804,2.2512796042737877
43,zero,3,P1_B3004,False,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.30711352825164795,0.7592521905899048,0.5106138602283363,1.2623497705586715
43,zero,3,P1_B3004,False,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.6383609771728516,18.7085018157959,6.049220801293057,31.105175944658583
43,zero,3,P1_B3004,False,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.2499065399169922,2.6346583366394043,2.0781227284416572,4.380442214033257
43,zero,3,P1_B3004,False,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.2906560003757477,0.631318211555481,0.4832512041891562,1.0496438592918411
43,zero,3,P1_B3004,False,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.3193697929382324,0.6089173555374146,0.5309914015864923,1.0123996921953282
43,zero,3,P1_B3004,False,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,18,0.4849044382572174,1.3573722839355469,0.8062130264007417,2.256797691762261
43,zero,3,P1_B3004,False,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,False,421,True,15,1.157824993133545,2.3869121074676514,1.9250258774935425,3.968533760652633
43,zero,3,P1_B3004,False,test3.csv.gz,3,28,A303,P1_PCV01D;P1_LCV01D,control_only,False,189,True,4,1.337898850440979,1.8544503450393677,2.224420723202239,3.0832508573390753
43,zero,3,P1_B3004,False,test3.csv.gz,4,29,A304,P2_ASD;P2_VTR01,control_only,False,106,True,12,13.971603393554688,49.221622467041016,23.229502076888735,81.83697669613406
43,zero,3,P1_B3004,False,test3.csv.gz,5,30,A305,P2_CO_rpm;P2_VTR02,control_only,False,84,True,0,11.314087867736816,19.14183807373047,18.811056985981807,31.825650554489403
43,zero,3,P1_B3004,False,test3.csv.gz,6,31,A306,P1_B2016;P2_ASD,control_only,False,238,True,3,1.2911909818649292,3.978281259536743,2.1467631702692,6.614379908857709
43,zero,3,P1_B3004,False,test3.csv.gz,7,32,A307,P1_FCV03D;P2_VTR01,control_only,False,110,True,23,12.845383644104004,19.575395584106445,21.357023788465053,32.54649302360612
