seed,mode,channel,feature,reliable_imputer,file,event_index,global_event,attack_id,target_points,target_class,targeted_channel,duration_seconds,detected,alarm_delay_censored,mean_event_score,max_event_score,normalized_mean_event_score,normalized_max_event_score,original_normalized_mean_event_score,original_normalized_max_event_score,original_detected,original_alarm_delay_censored,delta_normalized_mean_event_score,delta_normalized_max_event_score,delta_detected,delta_alarm_delay,delta_fpr
43,loo_sample,22,P3_LCV01D,False,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.3360029458999634,3.319056987762451,2.250486153949956,5.590924644330493,2.2498261012641274,5.586336342893271,True,0,-0.0006600526858284717,-0.004588301437221887,0,0,0.0
43,loo_sample,22,P3_LCV01D,False,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,True,120,True,28,0.8266026377677917,2.2014167308807373,1.3924054560087906,3.70826867345234,1.4132797698121833,3.6965290625470257,True,28,0.020874313803392663,-0.01173961090531428,0,0,0.0
43,loo_sample,22,P3_LCV01D,False,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,1,1.0388360023498535,2.572026014328003,1.7499108416547788,4.332557013147241,1.7493149709921147,4.3289183282792525,True,1,-0.0005958706626640886,-0.003638684867988573,0,0,0.0
43,loo_sample,22,P3_LCV01D,False,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,True,153,True,6,0.404742956161499,1.4088190793991089,0.6817862352366632,2.3731443417383145,0.7162140280087141,2.435571735575139,True,6,0.03442779277205099,0.062427393836824496,0,0,0.0
43,loo_sample,22,P3_LCV01D,False,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.135174751281738,61.54994583129883,22.126095603449382,103.68038580663402,22.122914005732408,103.66779694570675,True,5,-0.003181597716974238,-0.01258886092726641,0,0,0.0
43,loo_sample,22,P3_LCV01D,False,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,11,0.746987521648407,1.5714576244354248,1.2582944370011953,2.647107655087327,1.25807586331725,2.6468494889751364,True,11,-0.00021857368394528898,-0.0002581661121907608,0,0,0.0
43,loo_sample,22,P3_LCV01D,False,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.2816600799560547,0.7668227553367615,0.4744541260233129,1.291706727679891,0.4743355682922346,1.2914101101899087,False,241,-0.00011855773107827261,-0.0002966174899823315,0,0,0.0
43,loo_sample,22,P3_LCV01D,False,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.3972691297531128,3.121304035186768,2.353688545000064,5.257811395561039,2.353329705277156,5.25717547494257,True,15,-0.0003588397229083995,-0.0006359206184693988,0,0,0.0
43,loo_sample,22,P3_LCV01D,False,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,True,120,True,37,8.85590648651123,19.126489639282227,14.917702831219236,32.21841706185501,14.956522053391454,32.25783091431131,True,37,0.03881922217221856,0.03941385245630613,0,0,0.0
43,loo_sample,22,P3_LCV01D,False,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.1895654201507568,2.1262130737304688,2.003813326521957,3.5815887213890067,2.004222559462124,3.580492301323016,True,17,0.00040923294016703693,-0.0010964200659908663,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,53,0.8342061638832092,1.730949640274048,1.4051112525805598,2.915558434473336,1.4050086249155105,2.9130169013810203,True,53,-0.0001026276650493152,-0.002541533092315529,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.5332853198051453,1.451864242553711,0.8982494209898205,2.445475558386283,0.8983121306879243,2.4450315858731484,True,19,6.270969810373561e-05,-0.0004439725131346606,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.44109046459198,2.554194688796997,2.4273285375391054,4.302207120843835,2.4272370444814344,4.30179042664997,True,20,-9.149305767097715e-05,-0.0004166941938645863,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.5844534635543823,1.831926107406616,2.6688047717928347,3.0856400957659598,2.6683509922492714,3.0844926498734044,True,3,-0.000453779543563293,-0.0011474458925553321,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.6947474479675293,3.6701018810272217,4.538949873465607,6.181806937439994,4.5384091586031765,6.181531105963836,True,7,-0.0005407148624305691,-0.00027583147615839465,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.50669002532959,37.61521530151367,14.328407525982795,63.35791387870509,14.327046476162597,63.353418147930526,True,49,-0.0013610498201988008,-0.004495730774564777,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,72,1.2523378133773804,2.324125289916992,2.109399366479685,3.914685288427838,2.109157910492621,3.914986231155365,True,72,-0.00024145598706404314,0.0003009427275268983,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.4109025299549103,0.526434063911438,0.6921116068788689,0.8867093758938402,0.6926679534520593,0.8874354913240368,False,17,0.0005563465731904804,0.0007261154301965167,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,34,0.5270592570304871,1.4804068803787231,0.8877624319903362,2.4935519012888165,0.8876117742971595,2.4929883848996166,True,34,-0.0001506576931766812,-0.0005635163891999362,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.2171604484319687,0.6697179079055786,0.3657783925820034,1.1280522839490617,0.3658131448671588,1.1297216807075654,False,123,3.4752285155426055e-05,0.0016693967585037495,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.2749415636062622,0.6173365712165833,0.4631031291196967,1.03982276852052,0.462896650493005,1.038577360266882,False,256,-0.00020647862669170847,-0.0012454082536379474,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.133033752441406,18.806812286376957,17.067770971693985,31.677617252008503,17.065735378577223,31.67482979306728,True,32,-0.0020355931167621577,-0.00278745894122423,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,False,261,True,38,0.9912511706352234,2.802388906478882,1.6696330407218167,4.720257841623536,1.6694144122574088,4.719969778914448,True,38,-0.00021862846440789951,-0.00028806270908798837,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,9,14,A209,P1_B3004,control_only,False,199,True,21,0.7302647233009338,1.450736165046692,1.230035481032993,2.4435754592650816,1.2298311347654216,2.443434799443484,True,21,-0.00020434626757137586,-0.00014065982159738866,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,159,0.2871385216712951,0.8287902474403381,0.4836473108416989,1.3959888491911026,0.4836326379291288,1.3948408318347776,True,159,-1.467291257006842e-05,-0.0011480173563249707,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.7749344110488892,1.7292237281799316,1.3052757317304204,2.91265136112696,1.3050473449284563,2.9135347075173343,True,5,-0.00022838680196413108,0.000883346390374129,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,34,0.620121419429779,1.449438452720642,1.044513481356871,2.44138963246244,1.0447838058991952,2.442025740325744,True,34,0.0002703245423241185,0.0006361078633041473,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.0199880599975586,2.270504236221313,1.7180365749503566,3.824367631732157,1.717850668846311,3.823517855226504,True,25,-0.00018590610404545238,-0.0008497765056527662,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.2307174652814865,0.6082909107208252,0.3886134155672191,1.0245865356803696,0.3885751818269521,1.0242201360731884,False,152,-3.823374026701298e-05,-0.00036639960718121145,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,False,151,True,6,0.3859785497188568,1.3504785299301147,0.6501304197275387,2.274704576552279,0.6500095319295547,2.274502505055336,True,6,-0.00012088779798402616,-0.00020207149694329019,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.3004983365535736,0.7570601105690002,0.5061501728873344,1.275168808737444,0.5057787385668294,1.274036901166188,False,65,-0.00037143432050501524,-0.001131907571255919,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.617340326309204,18.708484649658203,6.092936994435941,31.511997199346663,6.092213864173969,31.509125404554865,True,151,-0.0007231302619716828,-0.002871794791797555,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.249274492263794,2.635720729827881,2.1042396024389456,4.439527081532685,2.104125212310053,4.4398268210528045,True,13,-0.00011439012889269407,0.00029973952011985716,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.2887030243873596,0.6269389986991882,0.4862825111869013,1.0559968025807454,0.4863917776642044,1.057226914233816,False,119,0.0001092664773030827,0.0012301116530706313,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.3172137141227722,0.6055838465690613,0.5343050417081094,1.0200268399291483,0.5315324160394617,1.0159749919111614,False,119,-0.002772625668647777,-0.00405184801798697,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,17,0.4848081469535827,1.3599473237991333,0.8165959592724606,2.2906535222562887,0.8164712545816256,2.290537830717549,True,17,-0.00012470469083503133,-0.00011569153873969285,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,False,421,True,15,1.1620579957962036,2.382122755050659,1.957334813307681,4.012374438195225,1.956979927332464,4.01197760483441,True,15,-0.00035488597521715626,-0.0003968333608153074,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test3.csv.gz,3,28,A303,P1_PCV01D;P1_LCV01D,control_only,False,189,True,4,1.336870789527893,1.851978182792664,2.251784116372085,3.119415195953871,2.251578088990174,3.1189880955787004,True,4,-0.00020602738191088932,-0.00042710037517057486,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test3.csv.gz,4,29,A304,P2_ASD;P2_VTR01,control_only,False,106,True,12,13.97162914276123,49.22186279296875,23.53338320348921,82.90779459291987,23.5317177340169,82.9012868556649,True,12,-0.0016654694723072794,-0.006507737254963786,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test3.csv.gz,5,30,A305,P2_CO_rpm;P2_VTR02,control_only,False,84,True,0,11.31411838531494,19.141700744628903,19.05715366838301,32.24169309011877,19.055905093102204,32.239847641718306,True,0,-0.0012485752808046868,-0.0018454484004664096,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test3.csv.gz,6,31,A306,P1_B2016;P2_ASD,control_only,False,238,True,3,1.2915847301483154,3.978545904159546,2.175505668220767,6.7013405808705215,2.1752529826306057,6.700728632942609,True,3,-0.00025268559016122794,-0.0006119479279123041,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test3.csv.gz,7,32,A307,P1_FCV03D;P2_VTR01,control_only,False,110,True,23,12.845325469970703,19.575408935546875,21.636271874205928,32.97221785219727,21.63475071469394,32.969715368251215,True,23,-0.0015211595119879462,-0.0025024839460527915,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test3.csv.gz,8,33,A308,P1_LCV01D;P1_LIT01;P2_ASD,mixed_control_sensor,False,255,True,0,1.3158200979232788,3.718905210494995,2.216326977682821,6.264009767348796,2.216078753916298,6.263078645596635,True,0,-0.0002482237665231146,-0.0009311217521608128,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test4.csv.gz,1,34,A401,P1_PCV01D;P1_B3004;P1_LIT01,mixed_control_sensor,False,254,True,27,0.9583077430725098,2.072272300720215,1.6141441426879466,3.4904718452315757,1.613986066216342,3.4901253928093614,True,27,-0.00015807647160448468,-0.00034645242221431616,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test4.csv.gz,2,35,A402,P1_B3005;P1_FT03;P3_LCV01D,mixed_control_sensor,False,262,True,35,0.87356036901474,2.068854808807373,1.47139826754251,3.4847155267695014,1.4696705445909086,3.48331500733291,True,35,-0.0017277229516012849,-0.0014005194365913631,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test4.csv.gz,3,36,A403,P1_B3004;P1_LIT01;P3_LCV01D,mixed_control_sensor,False,263,True,28,1.177676558494568,2.8688340187072754,1.9836422408318912,4.832175948817197,1.983171601736608,4.832792086380263,True,28,-0.0004706390952833317,0.0006161375630666655,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test4.csv.gz,4,37,A404,P2_CO_rpm;P2_SIT01;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,258,True,7,1.2386409044265747,2.915438175201416,2.086328713533704,4.910674559283123,2.086023079215806,4.909002147018192,True,7,-0.00030563431789820683,-0.001672412264930756,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test4.csv.gz,5,38,A405,P2_ASD;P3_LCV01D,control_only,False,120,True,9,0.7597898840904236,1.9354044198989868,1.2797667554537493,3.259935788576776,1.2770509786064148,3.265661954108804,True,9,-0.0027157768473344834,0.0057261655320282046,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test5.csv.gz,1,39,A501,P1_PCV01D;P2_VTR02,control_only,False,172,True,47,8.714692115783691,19.49962043762207,14.67875986154556,32.844562032975546,14.677346041769628,32.841901780066515,True,47,-0.0014138197759319127,-0.0026602529090311577,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.6122986674308777,1.7765979766845703,1.031337078045924,2.9924470909337884,1.031373650935821,2.992410495984593,True,5,3.6572889897001915e-05,-3.659494919538986e-05,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.3356575965881348,3.3143434524536133,2.249740651428995,5.58257836202139,2.2498261012641274,5.586336342893271,True,0,8.544983513258941e-05,0.0037579808718817276,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.8391169905662537,2.191929817199707,1.41338289828466,3.692019292541875,1.4132797698121833,3.6965290625470257,True,28,-0.00010312847247662127,0.004509770005150848,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,1,1.0387078523635864,2.570270776748657,1.7495676185200129,4.329285189858815,1.7493149709921147,4.3289183282792525,True,1,-0.00025264752789810885,-0.0003668615795628938,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.4264918267726898,1.4485235214233398,0.7183697398522749,2.439848550273364,0.7162140280087141,2.435571735575139,True,6,-0.0021557118435607814,-0.004276814698224829,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.13558578491211,61.55232238769531,22.12517743779374,103.67684219308344,22.122914005732408,103.66779694570675,True,5,-0.0022634320613335035,-0.009045247376690213,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,11,0.7471076846122742,1.5715081691741943,1.258405247992251,2.6470001153552727,1.25807586331725,2.6468494889751364,True,11,-0.00032938467500098767,-0.00015062638013629837,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.2816492021083832,0.7667477130889893,0.4744012694902974,1.2914863090157926,0.4743355682922346,1.2914101101899087,False,241,-6.570119806276198e-05,-7.619882588394411e-05,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.3972305059432983,3.121338367462158,2.3534521696780684,5.257486522056601,2.353329705277156,5.25717547494257,True,15,-0.00012246440091256972,-0.00031104711403084906,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.881437301635742,19.15716552734375,14.959620333570502,32.267741495359736,14.956522053391454,32.25783091431131,True,37,-0.0030982801790475634,-0.00991058104842324,0,0,0.0
43,loo_sample,23,P4_HT_LD,False,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.1899654865264893,2.1258416175842285,2.0043413339426714,3.580702357996304,2.004222559462124,3.580492301323016,True,17,-0.00011877448054731232,-0.000210056673288328,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,53,0.8342084288597107,1.7296909093856812,1.4050728894935685,2.913350812462252,1.4050086249155105,2.9130169013810203,True,53,-6.426457805797092e-05,-0.0003339110812317081,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.5333631038665771,1.4517786502838137,0.8983534708747221,2.4452579864814505,0.8983121306879243,2.4450315858731484,True,19,-4.134018679780027e-05,-0.00022640060830214637,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.4411383867263794,2.5542023181915283,2.427336391176962,4.302090829360439,2.4272370444814344,4.30179042664997,True,20,-9.934669552746911e-05,-0.0003004027104687168,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.584177017211914,1.8311835527420044,2.6682590369961066,3.084296773602848,2.6683509922492714,3.0844926498734044,True,3,9.195525316485487e-05,0.00019587627055628332,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.6946256160736084,3.670153617858887,4.538608421465195,6.181708515915137,4.5384091586031765,6.181531105963836,True,7,-0.0001992628620186565,-0.00017740995130122172,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.506510734558105,37.61520004272461,14.327675439160105,63.35598632724656,14.327046476162597,63.353418147930526,True,49,-0.0006289629975082534,-0.0025681793160359234,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,72,1.252311944961548,2.324615478515625,2.109292476773025,3.915393412919724,2.109157910492621,3.914986231155365,True,72,-0.00013456628040398044,-0.00040718176435916575,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.4112854301929474,0.5268806219100952,0.6927357574146417,0.8874349050360452,0.6926679534520593,0.8874354913240368,False,17,-6.780396258232457e-05,5.862879915996544e-07,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,34,0.5270081758499146,1.4802007675170898,0.8876497465271977,2.4931298911576865,0.8876117742971595,2.4929883848996166,True,34,-3.797223003820793e-05,-0.00014150625806985673,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.217197835445404,0.6707577705383301,0.365830384449813,1.1297698826764673,0.3658131448671588,1.1297216807075654,False,123,-1.7239582654149377e-05,-4.8201968901873116e-05,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.2748363614082336,0.6167016625404358,0.4629120338542001,1.0387221669836415,0.462896650493005,1.038577360266882,False,256,-1.5383361195109302e-05,-0.00014480671675953793,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.132550239562988,18.806486129760746,17.066444248833832,31.67611701512484,17.065735378577223,31.67482979306728,True,32,-0.000708870256609373,-0.0012872220575630422,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,False,261,True,38,0.991185426712036,2.802341938018799,1.669472188668577,4.720037041082512,1.6694144122574088,4.719969778914448,True,38,-5.7776411168219965e-05,-6.726216806374197e-05,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,9,14,A209,P1_B3004,control_only,False,199,True,21,0.7301903963088989,1.4507142305374146,1.229873368007813,2.443465164355749,1.2298311347654216,2.443434799443484,True,21,-4.2233242391498393e-05,-3.036491226460214e-05,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,159,0.2871487736701965,0.8281204700469971,0.4836500605571904,1.394818826379162,0.4836326379291288,1.3948408318347776,True,159,-1.7422628061591894e-05,2.2005455615481395e-05,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.7748336791992188,1.7298675775527954,1.3050668859790029,2.9136483779668203,1.3050473449284563,2.9135347075173343,True,5,-1.954105054657873e-05,-0.00011367044948595861,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,34,0.620311439037323,1.4498915672302246,1.0448021811832586,2.442079537131035,1.0447838058991952,2.442025740325744,True,34,-1.8375284063454345e-05,-5.3796805290939886e-05,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.0199556350708008,2.270181894302368,1.717930389750575,3.823709906963595,1.717850668846311,3.823517855226504,True,25,-7.972090426400236e-05,-0.0001920517370908037,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.2307060956954956,0.6080888509750366,0.3885826003289685,1.024215447063057,0.3885751818269521,1.0242201360731884,False,152,-7.4185020164097e-06,4.689010131508908e-06,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,False,151,True,6,0.3859305083751678,1.3503694534301758,0.6500299874548632,2.274452575849086,0.6500095319295547,2.274502505055336,True,6,-2.0455525308493705e-05,4.992920624991015e-05,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.30031219124794,0.7564209699630737,0.5058214514610828,1.2740540147650317,0.5057787385668294,1.274036901166188,False,65,-4.271289425339386e-05,-1.7113598843598865e-05,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.617178201675415,18.708158493041992,6.092481029697118,31.510501933974997,6.092213864173969,31.509125404554865,True,151,-0.00026716552314898223,-0.0013765294201313338,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.2493040561676023,2.635998010635376,2.104226233310631,4.439860846965394,2.104125212310053,4.4398268210528045,True,13,-0.00010102100057807206,-3.40259125897191e-05,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.28879514336586,0.6278506517410278,0.4864230718879708,1.0575006184222362,0.4863917776642044,1.057226914233816,False,119,-3.1294223766409335e-05,-0.0002737041884202096,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.3155825138092041,0.6034166216850281,0.5315415419113584,1.016345923714003,0.5315324160394617,1.0159749919111614,False,119,-9.125871896720206e-06,-0.00037093180284153426,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,17,0.4847677946090698,1.3599202632904053,0.8165034808337296,2.2905391838754032,0.8164712545816256,2.290537830717549,True,17,-3.22262521039729e-05,-1.3531578542114175e-06,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,False,421,True,15,1.161932349205017,2.3821511268615723,1.9570644299592648,4.012301783626107,1.956979927332464,4.01197760483441,True,15,-8.450262680081977e-05,-0.00032417879169699404,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test3.csv.gz,3,28,A303,P1_PCV01D;P1_LCV01D,control_only,False,189,True,4,1.3368476629257202,1.8518192768096924,2.251677570708953,3.1190539103560826,2.251578088990174,3.1189880955787004,True,4,-9.948171877871559e-05,-6.581477738221153e-05,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test3.csv.gz,4,29,A304,P2_ASD;P2_VTR01,control_only,False,106,True,12,13.971678733825684,49.22158432006836,23.53276031560416,82.90483686503296,23.5317177340169,82.9012868556649,True,12,-0.0010425815872601163,-0.0035500093680553846,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test3.csv.gz,5,30,A305,P2_CO_rpm;P2_VTR02,control_only,False,84,True,0,11.314178466796877,19.141817092895508,19.05668281525077,32.24092124031406,19.055905093102204,32.239847641718306,True,0,-0.0007777221485660846,-0.0010735985957524008,0,0,0.0
43,loo_sample,24,P4_HT_PS,False,test3.csv.gz,6,31,A306,P1_B2016;P2_ASD,control_only,False,238,True,3,1.2915476560592651,3.9784889221191406,2.175377920237988,6.701043446973104,2.1752529826306057,6.700728632942609,True,3,-0.00012493760738241377,-0.0003148140304949365,0,0,0.0
