train_file,train_row,test_file,test_row,time
train1.csv.gz,189392,test3.csv.gz,16592,2020-07-13 04:36:32
train1.csv.gz,189393,test3.csv.gz,16593,2020-07-13 04:36:33
train1.csv.gz,189394,test3.csv.gz,16594,2020-07-13 04:36:34
train1.csv.gz,189395,test3.csv.gz,16595,2020-07-13 04:36:35
train1.csv.gz,189396,test3.csv.gz,16596,2020-07-13 04:36:36
train1.csv.gz,189397,test3.csv.gz,16597,2020-07-13 04:36:37
train1.csv.gz,189398,test3.csv.gz,16598,2020-07-13 04:36:38
train1.csv.gz,189399,test3.csv.gz,16599,2020-07-13 04:36:39
train1.csv.gz,189400,test3.csv.gz,16600,2020-07-13 04:36:40
train1.csv.gz,189401,test3.csv.gz,16601,2020-07-13 04:36:41
train1.csv.gz,189402,test3.csv.gz,16602,2020-07-13 04:36:42
train1.csv.gz,189403,test3.csv.gz,16603,2020-07-13 04:36:43
train1.csv.gz,189404,test3.csv.gz,16604,2020-07-13 04:36:44
train1.csv.gz,189405,test3.csv.gz,16605,2020-07-13 04:36:45
train1.csv.gz,189406,test3.csv.gz,16606,2020-07-13 04:36:46
train1.csv.gz,189407,test3.csv.gz,16607,2020-07-13 04:36:47
train1.csv.gz,189408,test3.csv.gz,16608,2020-07-13 04:36:48
train1.csv.gz,189409,test3.csv.gz,16609,2020-07-13 04:36:49
train1.csv.gz,189410,test3.csv.gz,16610,2020-07-13 04:36:50
train1.csv.gz,189411,test3.csv.gz,16611,2020-07-13 04:36:51
train1.csv.gz,189412,test3.csv.gz,16612,2020-07-13 04:36:52
train1.csv.gz,189413,test3.csv.gz,16613,2020-07-13 04:36:53
train1.csv.gz,189414,test3.csv.gz,16614,2020-07-13 04:36:54
train1.csv.gz,189415,test3.csv.gz,16615,2020-07-13 04:36:55
train1.csv.gz,189416,test3.csv.gz,16616,2020-07-13 04:36:56
train1.csv.gz,189417,test3.csv.gz,16617,2020-07-13 04:36:57
train1.csv.gz,189418,test3.csv.gz,16618,2020-07-13 04:36:58
train1.csv.gz,189419,test3.csv.gz,16619,2020-07-13 04:36:59
train1.csv.gz,189420,test3.csv.gz,16620,2020-07-13 04:37:00
train1.csv.gz,189421,test3.csv.gz,16621,2020-07-13 04:37:01
train1.csv.gz,189422,test3.csv.gz,16622,2020-07-13 04:37:02
train1.csv.gz,189423,test3.csv.gz,16623,2020-07-13 04:37:03
train1.csv.gz,189424,test3.csv.gz,16624,2020-07-13 04:37:04
train1.csv.gz,189425,test3.csv.gz,16625,2020-07-13 04:37:05
train1.csv.gz,189426,test3.csv.gz,16626,2020-07-13 04:37:06
train1.csv.gz,189427,test3.csv.gz,16627,2020-07-13 04:37:07
train1.csv.gz,189428,test3.csv.gz,16628,2020-07-13 04:37:08
train1.csv.gz,189429,test3.csv.gz,16629,2020-07-13 04:37:09
train1.csv.gz,189430,test3.csv.gz,16630,2020-07-13 04:37:10
train1.csv.gz,189431,test3.csv.gz,16631,2020-07-13 04:37:11
train1.csv.gz,189432,test3.csv.gz,16632,2020-07-13 04:37:12
train1.csv.gz,189433,test3.csv.gz,16633,2020-07-13 04:37:13
train1.csv.gz,189434,test3.csv.gz,16634,2020-07-13 04:37:14
train1.csv.gz,189435,test3.csv.gz,16635,2020-07-13 04:37:15
train1.csv.gz,189436,test3.csv.gz,16636,2020-07-13 04:37:16
train1.csv.gz,189437,test3.csv.gz,16637,2020-07-13 04:37:17
train1.csv.gz,189438,test3.csv.gz,16638,2020-07-13 04:37:18
train1.csv.gz,189439,test3.csv.gz,16639,2020-07-13 04:37:19
train1.csv.gz,189440,test3.csv.gz,16640,2020-07-13 04:37:20
train1.csv.gz,189441,test3.csv.gz,16641,2020-07-13 04:37:21
train1.csv.gz,189442,test3.csv.gz,16642,2020-07-13 04:37:22
train1.csv.gz,189443,test3.csv.gz,16643,2020-07-13 04:37:23
train1.csv.gz,189444,test3.csv.gz,16644,2020-07-13 04:37:24
train1.csv.gz,189445,test3.csv.gz,16645,2020-07-13 04:37:25
train1.csv.gz,189446,test3.csv.gz,16646,2020-07-13 04:37:26
train1.csv.gz,189447,test3.csv.gz,16647,2020-07-13 04:37:27
train1.csv.gz,189448,test3.csv.gz,16648,2020-07-13 04:37:28
train1.csv.gz,189449,test3.csv.gz,16649,2020-07-13 04:37:29
train1.csv.gz,189450,test3.csv.gz,16650,2020-07-13 04:37:30
train1.csv.gz,189451,test3.csv.gz,16651,2020-07-13 04:37:31
train1.csv.gz,189452,test3.csv.gz,16652,2020-07-13 04:37:32
train1.csv.gz,189453,test3.csv.gz,16653,2020-07-13 04:37:33
train1.csv.gz,189454,test3.csv.gz,16654,2020-07-13 04:37:34
train1.csv.gz,189455,test3.csv.gz,16655,2020-07-13 04:37:35
train1.csv.gz,189456,test3.csv.gz,16656,2020-07-13 04:37:36
train1.csv.gz,189457,test3.csv.gz,16657,2020-07-13 04:37:37
train1.csv.gz,189458,test3.csv.gz,16658,2020-07-13 04:37:38
train1.csv.gz,189459,test3.csv.gz,16659,2020-07-13 04:37:39
train1.csv.gz,189460,test3.csv.gz,16660,2020-07-13 04:37:40
train1.csv.gz,189461,test3.csv.gz,16661,2020-07-13 04:37:41
train1.csv.gz,189462,test3.csv.gz,16662,2020-07-13 04:37:42
train1.csv.gz,189463,test3.csv.gz,16663,2020-07-13 04:37:43
train1.csv.gz,189464,test3.csv.gz,16664,2020-07-13 04:37:44
train1.csv.gz,189465,test3.csv.gz,16665,2020-07-13 04:37:45
train1.csv.gz,189466,test3.csv.gz,16666,2020-07-13 04:37:46
train1.csv.gz,189467,test3.csv.gz,16667,2020-07-13 04:37:47
train1.csv.gz,189468,test3.csv.gz,16668,2020-07-13 04:37:48
train1.csv.gz,189469,test3.csv.gz,16669,2020-07-13 04:37:49
train1.csv.gz,189470,test3.csv.gz,16670,2020-07-13 04:37:50
train1.csv.gz,189471,test3.csv.gz,16671,2020-07-13 04:37:51
train1.csv.gz,189472,test3.csv.gz,16672,2020-07-13 04:37:52
train1.csv.gz,189473,test3.csv.gz,16673,2020-07-13 04:37:53
train1.csv.gz,189474,test3.csv.gz,16674,2020-07-13 04:37:54
train1.csv.gz,189475,test3.csv.gz,16675,2020-07-13 04:37:55
train1.csv.gz,189476,test3.csv.gz,16676,2020-07-13 04:37:56
train1.csv.gz,189477,test3.csv.gz,16677,2020-07-13 04:37:57
train1.csv.gz,189478,test3.csv.gz,16678,2020-07-13 04:37:58
train1.csv.gz,189479,test3.csv.gz,16679,2020-07-13 04:37:59
train1.csv.gz,189480,test3.csv.gz,16680,2020-07-13 04:38:00
train1.csv.gz,189481,test3.csv.gz,16681,2020-07-13 04:38:01
train1.csv.gz,189482,test3.csv.gz,16682,2020-07-13 04:38:02
train1.csv.gz,189483,test3.csv.gz,16683,2020-07-13 04:38:03
train1.csv.gz,189484,test3.csv.gz,16684,2020-07-13 04:38:04
train1.csv.gz,189485,test3.csv.gz,16685,2020-07-13 04:38:05
train1.csv.gz,189486,test3.csv.gz,16686,2020-07-13 04:38:06
train1.csv.gz,189487,test3.csv.gz,16687,2020-07-13 04:38:07
train1.csv.gz,189488,test3.csv.gz,16688,2020-07-13 04:38:08
train1.csv.gz,189489,test3.csv.gz,16689,2020-07-13 04:38:09
train1.csv.gz,189490,test3.csv.gz,16690,2020-07-13 04:38:10
train1.csv.gz,189491,test3.csv.gz,16691,2020-07-13 04:38:11
train1.csv.gz,189492,test3.csv.gz,16692,2020-07-13 04:38:12
train1.csv.gz,189493,test3.csv.gz,16693,2020-07-13 04:38:13
train1.csv.gz,189494,test3.csv.gz,16694,2020-07-13 04:38:14
train1.csv.gz,189495,test3.csv.gz,16695,2020-07-13 04:38:15
train1.csv.gz,189496,test3.csv.gz,16696,2020-07-13 04:38:16
train1.csv.gz,189497,test3.csv.gz,16697,2020-07-13 04:38:17
train1.csv.gz,189498,test3.csv.gz,16698,2020-07-13 04:38:18
train1.csv.gz,189499,test3.csv.gz,16699,2020-07-13 04:38:19
train1.csv.gz,189500,test3.csv.gz,16700,2020-07-13 04:38:20
train1.csv.gz,189501,test3.csv.gz,16701,2020-07-13 04:38:21
train1.csv.gz,189502,test3.csv.gz,16702,2020-07-13 04:38:22
train1.csv.gz,189503,test3.csv.gz,16703,2020-07-13 04:38:23
train1.csv.gz,189504,test3.csv.gz,16704,2020-07-13 04:38:24
train1.csv.gz,189505,test3.csv.gz,16705,2020-07-13 04:38:25
train1.csv.gz,189506,test3.csv.gz,16706,2020-07-13 04:38:26
train1.csv.gz,189507,test3.csv.gz,16707,2020-07-13 04:38:27
train1.csv.gz,189508,test3.csv.gz,16708,2020-07-13 04:38:28
train1.csv.gz,189509,test3.csv.gz,16709,2020-07-13 04:38:29
train1.csv.gz,189510,test3.csv.gz,16710,2020-07-13 04:38:30
train1.csv.gz,189511,test3.csv.gz,16711,2020-07-13 04:38:31
train1.csv.gz,189512,test3.csv.gz,16712,2020-07-13 04:38:32
train1.csv.gz,189513,test3.csv.gz,16713,2020-07-13 04:38:33
train1.csv.gz,189514,test3.csv.gz,16714,2020-07-13 04:38:34
train1.csv.gz,189515,test3.csv.gz,16715,2020-07-13 04:38:35
train1.csv.gz,189516,test3.csv.gz,16716,2020-07-13 04:38:36
train1.csv.gz,189517,test3.csv.gz,16717,2020-07-13 04:38:37
train1.csv.gz,189518,test3.csv.gz,16718,2020-07-13 04:38:38
train1.csv.gz,189519,test3.csv.gz,16719,2020-07-13 04:38:39
train1.csv.gz,189520,test3.csv.gz,16720,2020-07-13 04:38:40
train1.csv.gz,189521,test3.csv.gz,16721,2020-07-13 04:38:41
train1.csv.gz,189522,test3.csv.gz,16722,2020-07-13 04:38:42
train1.csv.gz,189523,test3.csv.gz,16723,2020-07-13 04:38:43
train1.csv.gz,189524,test3.csv.gz,16724,2020-07-13 04:38:44
train1.csv.gz,189525,test3.csv.gz,16725,2020-07-13 04:38:45
train1.csv.gz,189526,test3.csv.gz,16726,2020-07-13 04:38:46
train1.csv.gz,189527,test3.csv.gz,16727,2020-07-13 04:38:47
train1.csv.gz,189528,test3.csv.gz,16728,2020-07-13 04:38:48
train1.csv.gz,189529,test3.csv.gz,16729,2020-07-13 04:38:49
train1.csv.gz,189530,test3.csv.gz,16730,2020-07-13 04:38:50
train1.csv.gz,189531,test3.csv.gz,16731,2020-07-13 04:38:51
train1.csv.gz,189532,test3.csv.gz,16732,2020-07-13 04:38:52
train1.csv.gz,189533,test3.csv.gz,16733,2020-07-13 04:38:53
train1.csv.gz,189534,test3.csv.gz,16734,2020-07-13 04:38:54
train1.csv.gz,189535,test3.csv.gz,16735,2020-07-13 04:38:55
train1.csv.gz,189536,test3.csv.gz,16736,2020-07-13 04:38:56
train1.csv.gz,189537,test3.csv.gz,16737,2020-07-13 04:38:57
train1.csv.gz,189538,test3.csv.gz,16738,2020-07-13 04:38:58
train1.csv.gz,189539,test3.csv.gz,16739,2020-07-13 04:38:59
train1.csv.gz,189540,test3.csv.gz,16740,2020-07-13 04:39:00
train1.csv.gz,189541,test3.csv.gz,16741,2020-07-13 04:39:01
train1.csv.gz,189542,test3.csv.gz,16742,2020-07-13 04:39:02
train1.csv.gz,189543,test3.csv.gz,16743,2020-07-13 04:39:03
train1.csv.gz,189544,test3.csv.gz,16744,2020-07-13 04:39:04
train1.csv.gz,189545,test3.csv.gz,16745,2020-07-13 04:39:05
train1.csv.gz,189546,test3.csv.gz,16746,2020-07-13 04:39:06
train1.csv.gz,189547,test3.csv.gz,16747,2020-07-13 04:39:07
train1.csv.gz,189548,test3.csv.gz,16748,2020-07-13 04:39:08
train1.csv.gz,189549,test3.csv.gz,16749,2020-07-13 04:39:09
train1.csv.gz,189550,test3.csv.gz,16750,2020-07-13 04:39:10
train1.csv.gz,189551,test3.csv.gz,16751,2020-07-13 04:39:11
train1.csv.gz,189552,test3.csv.gz,16752,2020-07-13 04:39:12
train1.csv.gz,189553,test3.csv.gz,16753,2020-07-13 04:39:13
train1.csv.gz,189554,test3.csv.gz,16754,2020-07-13 04:39:14
train1.csv.gz,189555,test3.csv.gz,16755,2020-07-13 04:39:15
train1.csv.gz,189556,test3.csv.gz,16756,2020-07-13 04:39:16
train1.csv.gz,189557,test3.csv.gz,16757,2020-07-13 04:39:17
train1.csv.gz,189558,test3.csv.gz,16758,2020-07-13 04:39:18
train1.csv.gz,189559,test3.csv.gz,16759,2020-07-13 04:39:19
train1.csv.gz,189560,test3.csv.gz,16760,2020-07-13 04:39:20
train1.csv.gz,189561,test3.csv.gz,16761,2020-07-13 04:39:21
train1.csv.gz,189562,test3.csv.gz,16762,2020-07-13 04:39:22
train1.csv.gz,189563,test3.csv.gz,16763,2020-07-13 04:39:23
train1.csv.gz,189564,test3.csv.gz,16764,2020-07-13 04:39:24
train1.csv.gz,189565,test3.csv.gz,16765,2020-07-13 04:39:25
train1.csv.gz,189566,test3.csv.gz,16766,2020-07-13 04:39:26
train1.csv.gz,189567,test3.csv.gz,16767,2020-07-13 04:39:27
train1.csv.gz,189568,test3.csv.gz,16768,2020-07-13 04:39:28
train1.csv.gz,189569,test3.csv.gz,16769,2020-07-13 04:39:29
train1.csv.gz,189570,test3.csv.gz,16770,2020-07-13 04:39:30
train1.csv.gz,189571,test3.csv.gz,16771,2020-07-13 04:39:31
train1.csv.gz,189572,test3.csv.gz,16772,2020-07-13 04:39:32
train1.csv.gz,189573,test3.csv.gz,16773,2020-07-13 04:39:33
train1.csv.gz,189574,test3.csv.gz,16774,2020-07-13 04:39:34
train1.csv.gz,189575,test3.csv.gz,16775,2020-07-13 04:39:35
train1.csv.gz,189576,test3.csv.gz,16776,2020-07-13 04:39:36
train1.csv.gz,189577,test3.csv.gz,16777,2020-07-13 04:39:37
train1.csv.gz,189578,test3.csv.gz,16778,2020-07-13 04:39:38
train1.csv.gz,189579,test3.csv.gz,16779,2020-07-13 04:39:39
train1.csv.gz,189580,test3.csv.gz,16780,2020-07-13 04:39:40
train1.csv.gz,189581,test3.csv.gz,16781,2020-07-13 04:39:41
train1.csv.gz,189582,test3.csv.gz,16782,2020-07-13 04:39:42
train1.csv.gz,189583,test3.csv.gz,16783,2020-07-13 04:39:43
train1.csv.gz,189584,test3.csv.gz,16784,2020-07-13 04:39:44
train1.csv.gz,189585,test3.csv.gz,16785,2020-07-13 04:39:45
train1.csv.gz,189586,test3.csv.gz,16786,2020-07-13 04:39:46
train1.csv.gz,189587,test3.csv.gz,16787,2020-07-13 04:39:47
train1.csv.gz,189588,test3.csv.gz,16788,2020-07-13 04:39:48
train1.csv.gz,189589,test3.csv.gz,16789,2020-07-13 04:39:49
train1.csv.gz,189590,test3.csv.gz,16790,2020-07-13 04:39:50
train1.csv.gz,189591,test3.csv.gz,16791,2020-07-13 04:39:51
train1.csv.gz,189592,test3.csv.gz,16792,2020-07-13 04:39:52
train1.csv.gz,189593,test3.csv.gz,16793,2020-07-13 04:39:53
train1.csv.gz,189594,test3.csv.gz,16794,2020-07-13 04:39:54
train1.csv.gz,189595,test3.csv.gz,16795,2020-07-13 04:39:55
train1.csv.gz,189596,test3.csv.gz,16796,2020-07-13 04:39:56
train1.csv.gz,189597,test3.csv.gz,16797,2020-07-13 04:39:57
train1.csv.gz,189598,test3.csv.gz,16798,2020-07-13 04:39:58
train1.csv.gz,189599,test3.csv.gz,16799,2020-07-13 04:39:59
train1.csv.gz,189600,test3.csv.gz,16800,2020-07-13 04:40:00
train1.csv.gz,189601,test3.csv.gz,16801,2020-07-13 04:40:01
train1.csv.gz,189602,test3.csv.gz,16802,2020-07-13 04:40:02
train1.csv.gz,189603,test3.csv.gz,16803,2020-07-13 04:40:03
train1.csv.gz,189604,test3.csv.gz,16804,2020-07-13 04:40:04
train1.csv.gz,189605,test3.csv.gz,16805,2020-07-13 04:40:05
train1.csv.gz,189606,test3.csv.gz,16806,2020-07-13 04:40:06
train1.csv.gz,189607,test3.csv.gz,16807,2020-07-13 04:40:07
train1.csv.gz,189608,test3.csv.gz,16808,2020-07-13 04:40:08
train1.csv.gz,189609,test3.csv.gz,16809,2020-07-13 04:40:09
train1.csv.gz,189610,test3.csv.gz,16810,2020-07-13 04:40:10
train1.csv.gz,189611,test3.csv.gz,16811,2020-07-13 04:40:11
train1.csv.gz,189612,test3.csv.gz,16812,2020-07-13 04:40:12
train1.csv.gz,189613,test3.csv.gz,16813,2020-07-13 04:40:13
train1.csv.gz,189614,test3.csv.gz,16814,2020-07-13 04:40:14
train1.csv.gz,189615,test3.csv.gz,16815,2020-07-13 04:40:15
train1.csv.gz,189616,test3.csv.gz,16816,2020-07-13 04:40:16
train1.csv.gz,189617,test3.csv.gz,16817,2020-07-13 04:40:17
train1.csv.gz,189618,test3.csv.gz,16818,2020-07-13 04:40:18
train1.csv.gz,189619,test3.csv.gz,16819,2020-07-13 04:40:19
train1.csv.gz,189620,test3.csv.gz,16820,2020-07-13 04:40:20
train1.csv.gz,189621,test3.csv.gz,16821,2020-07-13 04:40:21
train1.csv.gz,189622,test3.csv.gz,16822,2020-07-13 04:40:22
train1.csv.gz,189623,test3.csv.gz,16823,2020-07-13 04:40:23
train1.csv.gz,189624,test3.csv.gz,16824,2020-07-13 04:40:24
train1.csv.gz,189625,test3.csv.gz,16825,2020-07-13 04:40:25
train1.csv.gz,189626,test3.csv.gz,16826,2020-07-13 04:40:26
train1.csv.gz,189627,test3.csv.gz,16827,2020-07-13 04:40:27
train1.csv.gz,189628,test3.csv.gz,16828,2020-07-13 04:40:28
train1.csv.gz,189629,test3.csv.gz,16829,2020-07-13 04:40:29
train1.csv.gz,189630,test3.csv.gz,16830,2020-07-13 04:40:30
train1.csv.gz,189631,test3.csv.gz,16831,2020-07-13 04:40:31
train1.csv.gz,189632,test3.csv.gz,16832,2020-07-13 04:40:32
train1.csv.gz,189633,test3.csv.gz,16833,2020-07-13 04:40:33
train1.csv.gz,189634,test3.csv.gz,16834,2020-07-13 04:40:34
train1.csv.gz,189635,test3.csv.gz,16835,2020-07-13 04:40:35
train1.csv.gz,189636,test3.csv.gz,16836,2020-07-13 04:40:36
train1.csv.gz,189637,test3.csv.gz,16837,2020-07-13 04:40:37
train1.csv.gz,189638,test3.csv.gz,16838,2020-07-13 04:40:38
train1.csv.gz,189639,test3.csv.gz,16839,2020-07-13 04:40:39
train1.csv.gz,189640,test3.csv.gz,16840,2020-07-13 04:40:40
train1.csv.gz,189641,test3.csv.gz,16841,2020-07-13 04:40:41
train1.csv.gz,189642,test3.csv.gz,16842,2020-07-13 04:40:42
train1.csv.gz,189643,test3.csv.gz,16843,2020-07-13 04:40:43
train1.csv.gz,189644,test3.csv.gz,16844,2020-07-13 04:40:44
train1.csv.gz,189645,test3.csv.gz,16845,2020-07-13 04:40:45
train1.csv.gz,189646,test3.csv.gz,16846,2020-07-13 04:40:46
train1.csv.gz,189647,test3.csv.gz,16847,2020-07-13 04:40:47
train1.csv.gz,189648,test3.csv.gz,16848,2020-07-13 04:40:48
train1.csv.gz,189649,test3.csv.gz,16849,2020-07-13 04:40:49
train1.csv.gz,189650,test3.csv.gz,16850,2020-07-13 04:40:50
train1.csv.gz,189651,test3.csv.gz,16851,2020-07-13 04:40:51
train1.csv.gz,189652,test3.csv.gz,16852,2020-07-13 04:40:52
train1.csv.gz,189653,test3.csv.gz,16853,2020-07-13 04:40:53
train1.csv.gz,189654,test3.csv.gz,16854,2020-07-13 04:40:54
train1.csv.gz,189655,test3.csv.gz,16855,2020-07-13 04:40:55
train1.csv.gz,189656,test3.csv.gz,16856,2020-07-13 04:40:56
train1.csv.gz,189657,test3.csv.gz,16857,2020-07-13 04:40:57
train1.csv.gz,189658,test3.csv.gz,16858,2020-07-13 04:40:58
train1.csv.gz,189659,test3.csv.gz,16859,2020-07-13 04:40:59
train1.csv.gz,189660,test3.csv.gz,16860,2020-07-13 04:41:00
train1.csv.gz,189661,test3.csv.gz,16861,2020-07-13 04:41:01
train1.csv.gz,189662,test3.csv.gz,16862,2020-07-13 04:41:02
train1.csv.gz,189663,test3.csv.gz,16863,2020-07-13 04:41:03
train1.csv.gz,189664,test3.csv.gz,16864,2020-07-13 04:41:04
train1.csv.gz,189665,test3.csv.gz,16865,2020-07-13 04:41:05
train1.csv.gz,189666,test3.csv.gz,16866,2020-07-13 04:41:06
train1.csv.gz,189667,test3.csv.gz,16867,2020-07-13 04:41:07
train1.csv.gz,189668,test3.csv.gz,16868,2020-07-13 04:41:08
train1.csv.gz,189669,test3.csv.gz,16869,2020-07-13 04:41:09
train1.csv.gz,189670,test3.csv.gz,16870,2020-07-13 04:41:10
train1.csv.gz,189671,test3.csv.gz,16871,2020-07-13 04:41:11
train1.csv.gz,189672,test3.csv.gz,16872,2020-07-13 04:41:12
train1.csv.gz,189673,test3.csv.gz,16873,2020-07-13 04:41:13
train1.csv.gz,189674,test3.csv.gz,16874,2020-07-13 04:41:14
train1.csv.gz,189675,test3.csv.gz,16875,2020-07-13 04:41:15
train1.csv.gz,189676,test3.csv.gz,16876,2020-07-13 04:41:16
train1.csv.gz,189677,test3.csv.gz,16877,2020-07-13 04:41:17
train1.csv.gz,189678,test3.csv.gz,16878,2020-07-13 04:41:18
train1.csv.gz,189679,test3.csv.gz,16879,2020-07-13 04:41:19
train1.csv.gz,189680,test3.csv.gz,16880,2020-07-13 04:41:20
train1.csv.gz,189681,test3.csv.gz,16881,2020-07-13 04:41:21
train1.csv.gz,189682,test3.csv.gz,16882,2020-07-13 04:41:22
train1.csv.gz,189683,test3.csv.gz,16883,2020-07-13 04:41:23
train1.csv.gz,189684,test3.csv.gz,16884,2020-07-13 04:41:24
train1.csv.gz,189685,test3.csv.gz,16885,2020-07-13 04:41:25
train1.csv.gz,189686,test3.csv.gz,16886,2020-07-13 04:41:26
train1.csv.gz,189687,test3.csv.gz,16887,2020-07-13 04:41:27
train1.csv.gz,189688,test3.csv.gz,16888,2020-07-13 04:41:28
train1.csv.gz,189689,test3.csv.gz,16889,2020-07-13 04:41:29
train1.csv.gz,189690,test3.csv.gz,16890,2020-07-13 04:41:30
train1.csv.gz,189691,test3.csv.gz,16891,2020-07-13 04:41:31
train1.csv.gz,189692,test3.csv.gz,16892,2020-07-13 04:41:32
train1.csv.gz,189693,test3.csv.gz,16893,2020-07-13 04:41:33
train1.csv.gz,189694,test3.csv.gz,16894,2020-07-13 04:41:34
train1.csv.gz,189695,test3.csv.gz,16895,2020-07-13 04:41:35
train1.csv.gz,189696,test3.csv.gz,16896,2020-07-13 04:41:36
train1.csv.gz,189697,test3.csv.gz,16897,2020-07-13 04:41:37
train1.csv.gz,189698,test3.csv.gz,16898,2020-07-13 04:41:38
train1.csv.gz,189699,test3.csv.gz,16899,2020-07-13 04:41:39
train1.csv.gz,189700,test3.csv.gz,16900,2020-07-13 04:41:40
train1.csv.gz,189701,test3.csv.gz,16901,2020-07-13 04:41:41
train1.csv.gz,189702,test3.csv.gz,16902,2020-07-13 04:41:42
train1.csv.gz,189703,test3.csv.gz,16903,2020-07-13 04:41:43
train1.csv.gz,189704,test3.csv.gz,16904,2020-07-13 04:41:44
train1.csv.gz,189705,test3.csv.gz,16905,2020-07-13 04:41:45
train1.csv.gz,189706,test3.csv.gz,16906,2020-07-13 04:41:46
train1.csv.gz,189707,test3.csv.gz,16907,2020-07-13 04:41:47
train1.csv.gz,189708,test3.csv.gz,16908,2020-07-13 04:41:48
train1.csv.gz,189709,test3.csv.gz,16909,2020-07-13 04:41:49
train1.csv.gz,189710,test3.csv.gz,16910,2020-07-13 04:41:50
train1.csv.gz,189711,test3.csv.gz,16911,2020-07-13 04:41:51
train1.csv.gz,189712,test3.csv.gz,16912,2020-07-13 04:41:52
train1.csv.gz,189713,test3.csv.gz,16913,2020-07-13 04:41:53
train1.csv.gz,189714,test3.csv.gz,16914,2020-07-13 04:41:54
train1.csv.gz,189715,test3.csv.gz,16915,2020-07-13 04:41:55
train1.csv.gz,189716,test3.csv.gz,16916,2020-07-13 04:41:56
train1.csv.gz,189717,test3.csv.gz,16917,2020-07-13 04:41:57
train1.csv.gz,189718,test3.csv.gz,16918,2020-07-13 04:41:58
train1.csv.gz,189719,test3.csv.gz,16919,2020-07-13 04:41:59
train1.csv.gz,189720,test3.csv.gz,16920,2020-07-13 04:42:00
train1.csv.gz,189721,test3.csv.gz,16921,2020-07-13 04:42:01
train1.csv.gz,189722,test3.csv.gz,16922,2020-07-13 04:42:02
train1.csv.gz,189723,test3.csv.gz,16923,2020-07-13 04:42:03
train1.csv.gz,189724,test3.csv.gz,16924,2020-07-13 04:42:04
train1.csv.gz,189725,test3.csv.gz,16925,2020-07-13 04:42:05
train1.csv.gz,189726,test3.csv.gz,16926,2020-07-13 04:42:06
train1.csv.gz,189727,test3.csv.gz,16927,2020-07-13 04:42:07
train1.csv.gz,189728,test3.csv.gz,16928,2020-07-13 04:42:08
train1.csv.gz,189729,test3.csv.gz,16929,2020-07-13 04:42:09
train1.csv.gz,189730,test3.csv.gz,16930,2020-07-13 04:42:10
train1.csv.gz,189731,test3.csv.gz,16931,2020-07-13 04:42:11
train1.csv.gz,189732,test3.csv.gz,16932,2020-07-13 04:42:12
train1.csv.gz,189733,test3.csv.gz,16933,2020-07-13 04:42:13
train1.csv.gz,189734,test3.csv.gz,16934,2020-07-13 04:42:14
train1.csv.gz,189735,test3.csv.gz,16935,2020-07-13 04:42:15
train1.csv.gz,189736,test3.csv.gz,16936,2020-07-13 04:42:16
train1.csv.gz,189737,test3.csv.gz,16937,2020-07-13 04:42:17
train1.csv.gz,189738,test3.csv.gz,16938,2020-07-13 04:42:18
train1.csv.gz,189739,test3.csv.gz,16939,2020-07-13 04:42:19
train1.csv.gz,189740,test3.csv.gz,16940,2020-07-13 04:42:20
train1.csv.gz,189741,test3.csv.gz,16941,2020-07-13 04:42:21
train1.csv.gz,189742,test3.csv.gz,16942,2020-07-13 04:42:22
train1.csv.gz,189743,test3.csv.gz,16943,2020-07-13 04:42:23
train1.csv.gz,189744,test3.csv.gz,16944,2020-07-13 04:42:24
train1.csv.gz,189745,test3.csv.gz,16945,2020-07-13 04:42:25
train1.csv.gz,189746,test3.csv.gz,16946,2020-07-13 04:42:26
train1.csv.gz,189747,test3.csv.gz,16947,2020-07-13 04:42:27
train1.csv.gz,189748,test3.csv.gz,16948,2020-07-13 04:42:28
train1.csv.gz,189749,test3.csv.gz,16949,2020-07-13 04:42:29
train1.csv.gz,189750,test3.csv.gz,16950,2020-07-13 04:42:30
train1.csv.gz,189751,test3.csv.gz,16951,2020-07-13 04:42:31
train1.csv.gz,189752,test3.csv.gz,16952,2020-07-13 04:42:32
train1.csv.gz,189753,test3.csv.gz,16953,2020-07-13 04:42:33
train1.csv.gz,189754,test3.csv.gz,16954,2020-07-13 04:42:34
train1.csv.gz,189755,test3.csv.gz,16955,2020-07-13 04:42:35
train1.csv.gz,189756,test3.csv.gz,16956,2020-07-13 04:42:36
train1.csv.gz,189757,test3.csv.gz,16957,2020-07-13 04:42:37
train1.csv.gz,189758,test3.csv.gz,16958,2020-07-13 04:42:38
train1.csv.gz,189759,test3.csv.gz,16959,2020-07-13 04:42:39
train1.csv.gz,189760,test3.csv.gz,16960,2020-07-13 04:42:40
train1.csv.gz,189761,test3.csv.gz,16961,2020-07-13 04:42:41
train1.csv.gz,189762,test3.csv.gz,16962,2020-07-13 04:42:42
train1.csv.gz,189763,test3.csv.gz,16963,2020-07-13 04:42:43
train1.csv.gz,189764,test3.csv.gz,16964,2020-07-13 04:42:44
train1.csv.gz,189765,test3.csv.gz,16965,2020-07-13 04:42:45
train1.csv.gz,189766,test3.csv.gz,16966,2020-07-13 04:42:46
train1.csv.gz,189767,test3.csv.gz,16967,2020-07-13 04:42:47
train1.csv.gz,189768,test3.csv.gz,16968,2020-07-13 04:42:48
