run_index,run_id,fault_id,split,n_samples,fault_onset
1707,546696493,18,train,2000,600
1708,559384346,18,validation,2000,600
1709,2520439792,18,validation,2000,600
1710,2549658055,18,validation,2000,600
1711,2512261022,18,validation,2000,600
1712,2491180457,18,train,2000,600
1713,2436068140,18,train,2000,600
1714,2431719707,18,train,2000,600
1715,2461509442,18,validation,2000,600
1716,2473971061,18,train,2000,600
1717,2552859208,18,train,2000,600
1718,2582372479,18,train,2000,600
1719,2223993886,18,train,2000,600
1720,2236423721,18,validation,2000,600
1721,2265686128,18,train,2000,600
1722,2261371463,18,train,2000,600
1723,2206653634,18,train,2000,600
1724,2185541365,18,train,2000,600
1725,2147616940,18,train,2000,600
1726,2176869019,18,train,2000,600
1727,2325489062,18,train,2000,600
1728,2338213777,18,train,2000,600
1729,1009980283,18,train,2000,600
1730,1039235404,18,train,2000,600
1731,1069008661,18,train,2000,600
1732,1047899426,18,train,2000,600
1733,993704871,18,validation,2000,600
1734,989385104,18,train,2000,600
1735,952004553,18,train,2000,600
1736,964429310,18,train,2000,600
1737,840975043,18,train,2000,600
1738,870459636,18,train,2000,600
1739,2716085186,18,train,2000,600
1740,2686861813,18,validation,2000,600
1741,2724265900,18,validation,2000,600
1742,2745341339,18,train,2000,600
1743,2800583454,18,train,2000,600
1744,2804934953,18,train,2000,600
1745,2775144304,18,train,2000,600
1746,2762685767,18,train,2000,600
1747,2952231546,18,train,2000,600
1748,2922713165,18,train,2000,600
1749,425217191,18,train,2000,600
1750,412755600,18,train,2000,600
1751,450664649,18,train,2000,600
1752,455013118,18,train,2000,600
1753,508683387,18,train,2000,600
1754,529763916,18,train,2000,600
1755,500510741,18,validation,2000,600
1756,471292450,18,train,2000,600
1757,390798623,18,train,2000,600
1758,378107688,18,train,2000,600
1759,200139593,18,train,2000,600
1760,170887550,18,validation,2000,600
1761,141113127,18,validation,2000,600
1762,162225424,18,train,2000,600
1763,216288149,18,train,2000,600
1764,220602786,18,train,2000,600
1765,257990651,18,train,2000,600
1766,245560780,18,train,2000,600
1767,100578033,18,train,2000,600
1768,71096518,18,train,2000,600
1769,3008463916,18,train,2000,600
1770,2996039195,18,train,2000,600
1771,2966769730,18,train,2000,600
1772,2971089525,18,validation,2000,600
1773,3025677552,18,train,2000,600
1774,3046786759,18,train,2000,600
1775,3084712094,18,validation,2000,600
1776,3055456937,18,train,2000,600
1777,3175273876,18,train,2000,600
1778,3162554275,18,train,2000,600
1779,3945960570,18,train,2000,600
1780,3941662285,18,test,2000,600
1781,3904258068,18,test,2000,600
1782,3916704291,18,test,2000,600
1783,3963305126,18,test,2000,600
1784,3992540817,18,test,2000,600
1785,4022331592,18,test,2000,600
1786,4001202943,18,test,2000,600
1787,3844195778,18,test,2000,600
1788,3840126965,18,test,2000,600
1789,1401877279,18,test,2000,600
1790,1380751656,18,test,2000,600
1791,1342842737,18,test,2000,600
1792,1372081478,18,test,2000,600
1793,1418156995,18,test,2000,600
1794,1430598132,18,test,2000,600
1795,1459851181,18,test,2000,600
1796,1455547802,18,test,2000,600
1797,1570611879,18,test,2000,600
1798,1549781136,18,test,2000,600
1799,333878565,18,test,2000,600
1800,1480844852,19,train,2000,600
1801,1510299757,19,train,2000,600
1802,1539781210,19,validation,2000,600
1803,1585980639,19,validation,2000,600
1804,1598705384,19,train,2000,600
1805,1561129137,19,train,2000,600
1806,1557043846,19,train,2000,600
1807,1469242811,19,train,2000,600
1808,1448130444,19,train,2000,600
1809,3778931558,19,train,2000,600
1810,3774841169,19,train,2000,600
1811,3803791112,19,train,2000,600
1812,3816510783,19,validation,2000,600
1813,3862184890,19,train,2000,600
1814,3891669389,19,train,2000,600
1815,3853555668,19,train,2000,600
1816,3832741347,19,validation,2000,600
1817,4012817118,19,validation,2000,600
1818,4008497385,19,validation,2000,600
1819,4085793928,19,train,2000,600
1820,4064947903,19,train,2000,600
1821,4027355366,19,train,2000,600
1822,4056873681,19,validation,2000,600
1823,4102155348,19,train,2000,600
1824,4114843235,19,train,2000,600
1825,4144314426,19,train,2000,600
1826,4140257805,19,train,2000,600
1827,4254799152,19,train,2000,600
1828,4233723655,19,train,2000,600
1829,1261708269,19,train,2000,600
1830,1257654746,19,train,2000,600
1831,1219557251,19,train,2000,600
1832,1232248244,19,validation,2000,600
1833,1279101745,19,train,2000,600
1834,1308614918,19,validation,2000,600
1835,1337548639,19,validation,2000,600
1836,1316697448,19,train,2000,600
1837,1160213077,19,train,2000,600
1838,1155864674,19,train,2000,600
1839,3605207892,19,train,2000,600
1840,3609293155,19,train,2000,600
1841,3580350266,19,train,2000,600
1842,3567625485,19,train,2000,600
1843,3521819528,19,validation,2000,600
1844,3492338111,19,train,2000,600
1845,3530450918,19,train,2000,600
1846,3551268305,19,train,2000,600
1847,3639626476,19,train,2000,600
1848,3643941083,19,validation,2000,600
1849,1851751473,19,train,2000,600
1850,1872565766,19,train,2000,600
1851,1843112031,19,validation,2000,600
1852,1813627496,19,train,2000,600
1853,1767298285,19,train,2000,600
1854,1754578650,19,train,2000,600
1855,1792147587,19,train,2000,600
1856,1796238004,19,validation,2000,600
1857,1615605129,19,train,2000,600
1858,1636714430,19,train,2000,600
1859,2095764447,19,train,2000,600
1860,2099821032,19,train,2000,600
1861,2137917361,19,train,2000,600
1862,2125229446,19,train,2000,600
1863,2078505731,19,validation,2000,600
1864,2048987444,19,train,2000,600
1865,2020061037,19,train,2000,600
1866,2040907098,19,train,2000,600
1867,1928954471,19,train,2000,600
1868,1933305936,19,train,2000,600
1869,3294016698,19,train,2000,600
1870,3314867853,19,train,2000,600
1871,3352453332,19,train,2000,600
1872,3322940131,19,train,2000,600
1873,3277790310,19,validation,2000,600
1874,3265099345,19,train,2000,600
1875,3235629064,19,train,2000,600
1876,3239682623,19,train,2000,600
1877,3393578242,19,train,2000,600
1878,3414658869,19,train,2000,600
1879,2620761324,19,train,2000,600
1880,2650263259,19,test,2000,600
1881,2679206018,19,test,2000,600
1882,2658343605,19,test,2000,600
1883,2604403760,19,test,2000,600
1884,2600363527,19,test,2000,600
1885,2562250846,19,test,2000,600
1886,2574955113,19,test,2000,600
1887,2452026708,19,test,2000,600
1888,2481233763,19,test,2000,600
1889,613008265,19,test,2000,600
1890,625715646,19,test,2000,600
1891,655169511,19,test,2000,600
1892,651132368,19,test,2000,600
1893,595618645,19,test,2000,600
1894,574751074,19,test,2000,600
1895,537182011,19,test,2000,600
1896,566678796,19,test,2000,600
1897,714773041,19,test,2000,600
1898,727250950,19,test,2000,600
1899,1692509619,19,test,2000,600
1900,179440979,20,train,2000,600
1901,150254346,20,train,2000,600
1902,154589501,20,train,2000,600
1903,209309624,20,train,2000,600
1904,230401423,20,train,2000,600
1905,268245974,20,train,2000,600
1906,239038945,20,train,2000,600
1907,90388188,20,train,2000,600
1908,77683947,20,train,2000,600
1909,3016491009,20,train,2000,600
1910,2987289142,20,validation,2000,600
1911,2957562991,20,train,2000,600
1912,2978659928,20,train,2000,600
1913,3032852701,20,train,2000,600
1914,3037184746,20,train,2000,600
1915,3074522291,20,train,2000,600
1916,3062044292,20,validation,2000,600
1917,3185529273,20,train,2000,600
1918,3156032398,20,train,2000,600
1919,2709106671,20,train,2000,600
1920,2696660440,20,train,2000,600
1921,2734521217,20,train,2000,600
1922,2738819510,20,validation,2000,600
1923,2792359731,20,train,2000,600
1924,2813488388,20,train,2000,600
1925,2784285533,20,train,2000,600
1926,2755049834,20,train,2000,600
1927,2943024727,20,train,2000,600
1928,2930283616,20,train,2000,600
1929,432392330,20,train,2000,600
1930,403153597,20,train,2000,600
1931,440474852,20,train,2000,600
1932,461600467,20,train,2000,600
1933,516710486,20,train,2000,600
1934,521013857,20,train,2000,600
1935,491303992,20,train,2000,600
1936,478862863,20,train,2000,600
1937,399939890,20,train,2000,600
1938,370471685,20,train,2000,600
1939,2215833651,20,train,2000,600
1940,2245040644,20,train,2000,600
1941,2274763869,20,validation,2000,600
1942,2253672042,20,train,2000,600
1943,2199607535,20,train,2000,600
1944,2195272408,20,train,2000,600
1945,2157939841,20,train,2000,600
1946,2170414774,20,validation,2000,600
1947,2315362699,20,train,2000,600
1948,2344864700,20,validation,2000,600
1949,1018074966,20,train,2000,600
1950,1030552929,20,train,2000,600
1951,1059734328,20,train,2000,600
1952,1055402255,20,validation,2000,600
1953,1000816522,20,train,2000,600
1954,979719613,20,validation,2000,600
1955,941878244,20,train,2000,600
1956,971080147,20,validation,2000,600
1957,851298030,20,validation,2000,600
1958,864005337,20,train,2000,600
1959,773535928,20,validation,2000,600
1960,802771599,20,validation,2000,600
1961,765455574,20,train,2000,600
1962,744326881,20,train,2000,600
1963,689082468,20,train,2000,600
1964,684784211,20,train,2000,600
1965,714490890,20,train,2000,600
1966,726937149,20,validation,2000,600
1967,537422080,20,validation,2000,600
1968,566887223,20,train,2000,600
1969,2527551453,20,train,2000,600
1970,2539992554,20,train,2000,600
1971,2502134707,20,train,2000,600
1972,2497831300,20,validation,2000,600
1973,2444162817,20,train,2000,600
1974,2423037238,20,train,2000,600
1975,2452235119,20,validation,2000,600
1976,2481473880,20,train,2000,600
1977,2561936997,20,train,2000,600
1978,2574672978,20,train,2000,600
1979,3468971915,20,train,2000,600
1980,3473286588,20,test,2000,600
1981,3443563493,20,test,2000,600
1982,3431133650,20,test,2000,600
1983,3385714519,20,test,2000,600
1984,3356462432,20,test,2000,600
1985,3393794873,20,test,2000,600
1986,3414907150,20,test,2000,600
1987,3235323443,20,test,2000,600
1988,3239408644,20,test,2000,600
1989,1987586286,20,test,2000,600
1990,2008695513,20,test,2000,600
1991,1979513984,20,test,2000,600
1992,1950258871,20,test,2000,600
1993,1903263794,20,test,2000,600
1994,1890839045,20,test,2000,600
1995,1928680540,20,test,2000,600
1996,1933000299,20,test,2000,600
1997,2020309334,20,test,2000,600
1998,2041123681,20,test,2000,600
1999,907038420,20,test,2000,600
2000,2109029829,21,train,2000,600
2001,2146665372,21,train,2000,600
2002,2117200299,21,train,2000,600
2003,2071920430,21,train,2000,600
2004,2059179289,21,train,2000,600
2005,2029660992,21,train,2000,600
2006,2033729911,21,train,2000,600
2007,1919157834,21,train,2000,600
2008,1940286589,21,train,2000,600
2009,3301650583,21,train,2000,600
2010,3305724576,21,train,2000,600
2011,3343901945,21,validation,2000,600
2012,3331165902,21,train,2000,600
2013,3284310091,21,train,2000,600
2014,3254841980,21,validation,2000,600
2015,3225832485,21,train,2000,600
2016,3246663186,21,validation,2000,600
2017,3403178287,21,train,2000,600
2018,3407481624,21,train,2000,600
2019,3598622585,21,train,2000,600
2020,3619485006,21,train,2000,600
2021,3589950231,21,train,2000,600
2022,3560448288,21,train,2000,600
2023,3514251173,21,train,2000,600
2024,3501546898,21,validation,2000,600
2025,3539198923,21,train,2000,600
2026,3543239164,21,validation,2000,600
2027,3631075009,21,validation,2000,600
2028,3652166902,21,validation,2000,600
2029,1858271260,21,validation,2000,600
2030,1862308395,21,train,2000,600
2031,1833315442,21,validation,2000,600
2032,1820608069,21,train,2000,600
2033,1774932160,21,validation,2000,600
2034,1745435383,21,train,2000,600
2035,1783596206,21,train,2000,600
2036,1804463769,21,validation,2000,600
2037,1624353188,21,train,2000,600
2038,1628685203,21,train,2000,600
2039,4078289061,21,train,2000,600
2040,4074220178,21,train,2000,600
2041,4036039883,21,validation,2000,600
2042,4048781052,21,train,2000,600
2043,4095502457,21,train,2000,600
2044,4124967502,21,train,2000,600
2045,4153981975,21,train,2000,600
2046,4133148192,21,train,2000,600
2047,4245066013,21,train,2000,600
2048,4240767786,21,train,2000,600
2049,1269409728,21,train,2000,600
2050,1248579063,21,train,2000,600
2051,1210938286,21,train,2000,600
2052,1240406425,21,train,2000,600
2053,1285558044,21,train,2000,600
2054,1298294059,21,validation,2000,600
2055,1327815538,21,validation,2000,600
2056,1323741509,21,train,2000,600
2057,1169880696,21,train,2000,600
2058,1148755023,21,train,2000,600
2059,1495009326,21,train,2000,600
2060,1490969113,21,train,2000,600
2061,1519967296,21,train,2000,600
2062,1532671607,21,train,2000,600
2063,1578475762,21,train,2000,600
2064,1607977669,21,train,2000,600
2065,1569813660,21,train,2000,600
2066,1548951211,21,train,2000,600
2067,1460623766,21,validation,2000,600
2068,1456288673,21,train,2000,600
2069,3785387851,21,train,2000,600
2070,3764520316,21,train,2000,600
2071,3794058021,21,train,2000,600
2072,3823554834,21,train,2000,600
2073,3869886359,21,train,2000,600
2074,3882593696,21,train,2000,600
2075,3844936697,21,validation,2000,600
2076,3840899534,21,train,2000,600
2077,4021501683,21,train,2000,600
2078,4000404676,21,train,2000,600
2079,3116597021,21,train,2000,600
2080,3087078698,21,test,2000,600
2081,3125259123,21,test,2000,600
2082,3146105156,21,test,2000,600
2083,3200964545,21,test,2000,600
2084,3205021174,21,test,2000,600
2085,3176006575,21,test,2000,600
2086,3163318680,21,test,2000,600
2087,3083873957,21,test,2000,600
2088,3054650514,21,test,2000,600
2089,25106552,21,test,2000,600
2090,12415567,21,test,2000,600
2091,50056214,21,test,2000,600
2092,54109729,21,test,2000,600
2093,108441764,21,test,2000,600
2094,129292947,21,test,2000,600
2095,99771594,21,test,2000,600
2096,70258429,21,test,2000,600
2097,258755008,21,test,2000,600
2098,246293495,21,test,2000,600
2099,1092058690,21,test,2000,600
2100,3837553791,22,train,2000,600
2101,3875197478,22,train,2000,600
2102,3879254033,22,validation,2000,600
2103,3799494292,22,train,2000,600
2104,3820340387,22,train,2000,600
2105,3790830330,22,validation,2000,600
2106,3761311949,22,train,2000,600
2107,3949811696,22,train,2000,600
2108,3937353159,22,train,2000,600
2109,1573019949,22,train,2000,600
2110,1543506714,22,train,2000,600
2111,1581692227,22,train,2000,600
2112,1602543476,22,train,2000,600
2113,1523304945,22,validation,2000,600
2114,1527358406,22,train,2000,600
2115,1498357151,22,validation,2000,600
2116,1485666216,22,train,2000,600
2117,1406218389,22,train,2000,600
2118,1377000098,22,train,2000,600
2119,1333251779,22,train,2000,600
2120,1320527092,22,train,2000,600
2121,1291000493,22,validation,2000,600
2122,1295085722,22,train,2000,600
2123,1216243231,22,train,2000,600
2124,1237060648,22,train,2000,600
2125,1274720881,22,train,2000,600
2126,1245239366,22,train,2000,600
2127,1097113467,22,train,2000,600
2128,1084683596,22,train,2000,600
2129,4157319590,22,train,2000,600
2130,4127835025,22,train,2000,600
2131,4098850248,22,train,2000,600
2132,4119664639,22,train,2000,600
2133,4039246202,22,train,2000,600
2134,4043336525,22,train,2000,600
2135,4081505556,22,train,2000,600
2136,4068785955,22,validation,2000,600
2137,4191746078,22,validation,2000,600
2138,4162490921,22,train,2000,600
2139,1780257055,22,train,2000,600
2140,1809775400,22,validation,2000,600
2141,1771586929,22,train,2000,600
2142,1750740806,22,validation,2000,600
2143,1830107587,22,train,2000,600
2144,1826051060,22,validation,2000,600
2145,1855057325,22,train,2000,600
2146,1867745178,22,validation,2000,600
2147,1678753959,22,train,2000,600
2148,1707977360,22,train,2000,600
2149,3533764218,22,train,2000,600
2150,3546455117,22,train,2000,600
2151,3508806164,22,train,2000,600
2152,3504752675,22,train,2000,600
2153,3584646822,22,validation,2000,600
2154,3563795601,22,validation,2000,600
2155,3593308872,22,validation,2000,600
2156,3622822143,22,train,2000,600
2157,3702761410,22,train,2000,600
2158,3715223029,22,train,2000,600
2159,3222624660,22,train,2000,600
2160,3252106147,22,train,2000,600
2161,3281096186,22,train,2000,600
2162,3260278733,22,train,2000,600
2163,3340562760,22,train,2000,600
2164,3336477567,22,train,2000,600
2165,3298305318,22,train,2000,600
2166,3311030033,22,train,2000,600
2167,3456501804,22,train,2000,600
2168,3485753883,22,train,2000,600
2169,2024357617,22,validation,2000,600
2170,2037077190,22,train,2000,600
2171,2066606751,22,train,2000,600
2172,2062516392,22,train,2000,600
2173,2141230637,22,validation,2000,600
2174,2120416282,22,train,2000,600
2175,2082751043,22,train,2000,600
2176,2112235636,22,train,2000,600
2177,1991929673,22,train,2000,600
2178,2004354430,22,train,2000,600
2179,550121127,22,train,2000,600
2180,554189968,22,test,2000,600
2181,592378569,22,test,2000,600
2182,579637502,22,test,2000,600
2183,667125371,22,test,2000,600
2184,637660236,22,test,2000,600
2185,608653845,22,test,2000,600
2186,629487650,22,test,2000,600
2187,786005791,22,test,2000,600
2188,790304040,22,test,2000,600
2189,2557888962,22,test,2000,600
2190,2578719733,22,test,2000,600
2191,2616368556,22,test,2000,600
2192,2586900379,22,test,2000,600
2193,2675958046,22,test,2000,600
2194,2663222057,22,test,2000,600
2195,2633708912,22,test,2000,600
2196,2637782855,22,test,2000,600
2197,2523207802,22,test,2000,600
2198,2544333389,22,test,2000,600
2199,3625857016,22,test,2000,600
2200,2478529769,23,train,2000,600
2201,2449334960,23,train,2000,600
2202,2420082823,23,train,2000,600
2203,2507185666,23,train,2000,600
2204,2494755893,23,train,2000,600
2205,2532592236,23,train,2000,600
2206,2536906843,23,validation,2000,600
2207,2624218982,23,train,2000,600
2208,2645036369,23,train,2000,600
2209,717574587,23,train,2000,600
2210,721894284,23,train,2000,600
2211,692159957,23,validation,2000,600
2212,679735266,23,train,2000,600
2213,768407911,23,train,2000,600
2214,739152720,23,train,2000,600
2215,776482057,23,train,2000,600
2216,797591358,23,train,2000,600
2217,618004483,23,train,2000,600
2218,622094900,23,train,2000,600
2219,946929237,23,validation,2000,600
2220,968004706,23,train,2000,600
2221,1005857339,23,train,2000,600
2222,976633868,23,train,2000,600
2223,1064916617,23,train,2000,600
2224,1052458174,23,train,2000,600
2225,1023247079,23,train,2000,600
2226,1027598544,23,train,2000,600
2227,912502765,23,train,2000,600
2228,933348826,23,validation,2000,600
2229,2160892208,23,train,2000,600
2230,2165240583,23,train,2000,600
2231,2202553694,23,validation,2000,600
2232,2190092137,23,train,2000,600
2233,2277847532,23,train,2000,600
2234,2248629211,23,train,2000,600
2235,2218911106,23,train,2000,600
2236,2239991733,23,train,2000,600
2237,2397030536,23,train,2000,600
2238,2401084095,23,train,2000,600
2239,488350089,23,train,2000,600
2240,484035518,23,train,2000,600
2241,513766887,23,validation,2000,600
2242,526196688,23,train,2000,600
2243,437389653,23,train,2000,600
2244,466641762,23,train,2000,600
2245,429317435,23,train,2000,600
2246,408205068,23,train,2000,600
2247,319352881,23,validation,2000,600
2248,315267590,23,train,2000,600
2249,2779236076,23,train,2000,600
2250,2758126811,23,train,2000,600
2251,2787316354,23,train,2000,600
2252,2816571573,23,train,2000,600
2253,2729340464,23,train,2000,600
2254,2741765127,23,validation,2000,600
2255,2703931998,23,train,2000,600
2256,2699612265,23,validation,2000,600
2257,2880739156,23,validation,2000,600
2258,2859924835,23,validation,2000,600
2259,3071437058,23,train,2000,600
2260,3067085621,23,train,2000,600
2261,3029777772,23,train,2000,600
2262,3042236251,23,validation,2000,600
2263,2954609118,23,validation,2000,600
2264,2983832553,23,train,2000,600
2265,3013547440,23,train,2000,600
2266,2992471943,23,train,2000,600
2267,3103865018,23,train,2000,600
2268,3099808397,23,train,2000,600
2269,263065191,23,validation,2000,600
2270,241984592,23,train,2000,600
2271,204134921,23,validation,2000,600
2272,233353278,23,validation,2000,600
2273,145204923,23,train,2000,600
2274,157666444,23,train,2000,600
2275,186872533,23,train,2000,600
2276,182524130,23,train,2000,600
2277,29188063,23,train,2000,600
2278,8336872,23,train,2000,600
2279,1473060401,23,train,2000,600
2280,1443853318,23,test,2000,600
2281,1414122079,23,test,2000,600
2282,1435213928,23,test,2000,600
2283,1355069165,23,test,2000,600
2284,1359404250,23,test,2000,600
2285,1396728451,23,test,2000,600
2286,1384253620,23,test,2000,600
2287,1507741577,23,test,2000,600
2288,1478239678,23,test,2000,600
2289,4017191252,23,test,2000,600
2290,4004713315,23,test,2000,600
2291,3975523642,23,test,2000,600
2292,3979855629,23,test,2000,600
2293,3900232072,23,test,2000,600
2294,3921329087,23,test,2000,600
2295,3959162342,23,test,2000,600
2296,3929960401,23,test,2000,600
2297,3781306604,23,test,2000,600
2298,3768599259,23,test,2000,600
2299,2937659246,23,test,2000,600
2300,232769866,24,train,2000,600
2301,261715731,24,train,2000,600
2302,240852260,24,train,2000,600
2303,185863073,24,train,2000,600
2304,181821846,24,train,2000,600
2305,143712207,24,train,2000,600
2306,156415480,24,validation,2000,600
2307,34534085,24,train,2000,600
2308,63740146,24,validation,2000,600
2309,3030500376,24,validation,2000,600
2310,3043208751,24,validation,2000,600
2311,3072659574,24,train,2000,600
2312,3068623425,24,train,2000,600
2313,3014159556,24,train,2000,600
2314,2993293043,24,train,2000,600
2315,2955720874,24,train,2000,600
2316,2985218717,24,validation,2000,600
2317,3132265888,24,train,2000,600
2318,3144744855,24,train,2000,600
2319,2786356214,24,train,2000,600
2320,2815820225,24,train,2000,600
2321,2777726872,24,train,2000,600
2322,2756892079,24,train,2000,600
2323,2703082282,24,train,2000,600
2324,2699012381,24,train,2000,600
2325,2727941956,24,train,2000,600
2326,2740682099,24,train,2000,600
2327,2819045966,24,train,2000,600
2328,2848280697,24,train,2000,600
2329,514329747,24,train,2000,600
2330,527066788,24,train,2000,600
2331,489478397,24,train,2000,600
2332,485405386,24,train,2000,600
2333,430023759,24,validation,2000,600
2334,409194104,24,train,2000,600
2335,438661153,24,validation,2000,600
2336,468130326,24,train,2000,600
2337,280714539,24,train,2000,600
2338,293156636,24,train,2000,600
2339,2206151722,24,validation,2000,600
2340,2193448477,24,train,2000,600
2341,2163990596,24,train,2000,600
2342,2168031859,24,validation,2000,600
2343,2222365942,24,train,2000,600
2344,2243229377,24,train,2000,600
2345,2280802456,24,train,2000,600
2346,2251301551,24,train,2000,600
2347,2372691346,24,train,2000,600
2348,2360217509,24,train,2000,600
2349,1002656591,24,validation,2000,600
2350,973158776,24,train,2000,600
2351,944211745,24,train,2000,600
2352,965078294,24,train,2000,600
2353,1019935635,24,validation,2000,600
2354,1023971748,24,train,2000,600
2355,1062088701,24,train,2000,600
2356,1049380298,24,validation,2000,600
2357,902824695,24,train,2000,600
2358,873621696,24,train,2000,600
2359,695663777,24,validation,2000,600
2360,682923670,24,validation,2000,600
2361,720513231,24,train,2000,600
2362,724583160,24,validation,2000,600
2363,780096637,24,train,2000,600
2364,800931402,24,train,2000,600
2365,771457043,24,train,2000,600
2366,741992996,24,train,2000,600
2367,660974873,24,validation,2000,600
2368,648529710,24,train,2000,600
2369,2445974468,24,train,2000,600
2370,2416505331,24,train,2000,600
2371,2454605738,24,train,2000,600
2372,2475435421,24,train,2000,600
2373,2529375000,24,train,2000,600
2374,2533447983,24,train,2000,600
2375,2504517494,24,train,2000,600
2376,2491780417,24,train,2000,600
2377,2681850492,24,train,2000,600
2378,2652610635,24,train,2000,600
2379,3383331730,24,train,2000,600
2380,3362513317,24,test,2000,600
2381,3391971324,24,test,2000,600
2382,3421451723,24,test,2000,600
2383,3466601294,24,test,2000,600
2384,3479325049,24,test,2000,600
2385,3441751840,24,test,2000,600
2386,3437665559,24,test,2000,600
2387,3350911530,24,test,2000,600
2388,3329798173,24,test,2000,600
2389,1897262327,24,test,2000,600
2390,1893172928,24,test,2000,600
2391,1922119833,24,test,2000,600
2392,1934840494,24,test,2000,600
2393,1981563947,24,test,2000,600
2394,2011049500,24,test,2000,600
2395,1972932677,24,test,2000,600
2396,1952119410,24,test,2000,600
2397,2131148111,24,test,2000,600
2398,2126829432,24,test,2000,600
2399,830311117,24,test,2000,600
2400,2061040092,25,train,2000,600
2401,2023638917,25,train,2000,600
2402,2036084146,25,train,2000,600
2403,2081635127,25,train,2000,600
2404,2110869760,25,train,2000,600
2405,2140663641,25,train,2000,600
2406,2119533934,25,validation,2000,600
2407,1963573843,25,train,2000,600
2408,1959503972,25,train,2000,600
2409,3282498702,25,train,2000,600
2410,3261374137,25,validation,2000,600
2411,3223462112,25,validation,2000,600
2412,3252701911,25,train,2000,600
2413,3299826770,25,train,2000,600
2414,3312268901,25,train,2000,600
2415,3341518908,25,train,2000,600
2416,3337216523,25,train,2000,600
2417,3451233590,25,train,2000,600
2418,3430403841,25,train,2000,600
2419,3507706720,25,train,2000,600
2420,3503370583,25,train,2000,600
2421,3533147918,25,validation,2000,600
2422,3545621817,25,train,2000,600
2423,3592090556,25,train,2000,600
2424,3621296523,25,validation,2000,600
2425,3583911890,25,train,2000,600
2426,3562819045,25,train,2000,600
2427,3741321944,25,train,2000,600
2428,3737280751,25,train,2000,600
2429,1773091845,25,validation,2000,600
2430,1751995954,25,train,2000,600
2431,1781262443,25,train,2000,600
2432,1810465372,25,train,2000,600
2433,1856410841,25,validation,2000,600
2434,1868889838,25,train,2000,600
2435,1830961335,25,validation,2000,600
2436,1826630272,25,train,2000,600
2437,1740402109,25,train,2000,600
2438,1719535498,25,train,2000,600
2439,4101506236,25,train,2000,600
2440,4122635915,25,train,2000,600
2441,4160540882,25,validation,2000,600
2442,4131306213,25,train,2000,600
2443,4084313184,25,train,2000,600
2444,4071867991,25,train,2000,600
2445,4042618894,25,train,2000,600
2446,4046918201,25,train,2000,600
2447,4201338116,25,train,2000,600
2448,4222172979,25,train,2000,600
2449,1287939033,25,train,2000,600
2450,1292241390,25,train,2000,600
2451,1329641399,25,validation,2000,600
2452,1317199232,25,train,2000,600
2453,1271778053,25,train,2000,600
2454,1242538290,25,train,2000,600
2455,1212751723,25,train,2000,600
2456,1233876316,25,validation,2000,600
2457,1121399393,25,train,2000,600
2458,1125472342,25,validation,2000,600
2459,1584516151,25,train,2000,600
2460,1605608960,25,train,2000,600
2461,1576343641,25,train,2000,600
2462,1547137646,25,train,2000,600
2463,1501062379,25,train,2000,600
2464,1488588508,25,train,2000,600
2465,1526509701,25,train,2000,600
2466,1530845874,25,train,2000,600
2467,1348640143,25,train,2000,600
2468,1369503672,25,validation,2000,600
2469,3872238418,25,validation,2000,600
2470,3876569445,25,validation,2000,600
2471,3846799164,25,train,2000,600
2472,3834320139,25,train,2000,600
2473,3787719566,25,train,2000,600
2474,3758516665,25,train,2000,600
2475,3795900384,25,train,2000,600
2476,3816996311,25,train,2000,600
2477,3906927338,25,train,2000,600
2478,3910963421,25,validation,2000,600
2479,3199122180,25,train,2000,600
2480,3211579699,25,test,2000,600
2481,3173674858,25,test,2000,600
2482,3169322333,25,test,2000,600
2483,3114734552,25,test,2000,600
2484,3093658095,25,test,2000,600
2485,3122907062,25,test,2000,600
2486,3152129409,25,test,2000,600
2487,2965236412,25,test,2000,600
2488,2977923211,25,test,2000,600
2489,101899361,25,test,2000,600
2490,131118678,25,test,2000,600
2491,93718543,25,test,2000,600
2492,72639032,25,test,2000,600
2493,18576573,25,test,2000,600
2494,14229130,25,test,2000,600
2495,44015827,25,test,2000,600
2496,56478436,25,test,2000,600
2497,134319577,25,test,2000,600
2498,163833838,25,test,2000,600
2499,1182448219,25,test,2000,600
2500,3822168166,26,validation,2000,600
2501,3784775231,26,train,2000,600
2502,3763698696,26,validation,2000,600
2503,3843713677,26,train,2000,600
2504,3839361210,26,train,2000,600
2505,3869163235,26,train,2000,600
2506,3881620692,26,train,2000,600
2507,3959460841,26,validation,2000,600
2508,3988978142,26,validation,2000,600
2509,1521460532,26,train,2000,600
2510,1533923075,26,train,2000,600
2511,1496019290,26,train,2000,600
2512,1491671917,26,train,2000,600
2513,1571163624,26,train,2000,600
2514,1550084063,26,train,2000,600
2515,1579342214,26,train,2000,600
2516,1608561585,26,train,2000,600
2517,1421669516,26,train,2000,600
2518,1434361531,26,validation,2000,600
2519,1209666266,26,train,2000,600
2520,1238917357,26,train,2000,600
2521,1268702900,26,train,2000,600
2522,1247589507,26,train,2000,600
2523,1326686726,26,train,2000,600
2524,1322371121,26,train,2000,600
2525,1284994664,26,train,2000,600
2526,1297423455,26,train,2000,600
2527,1175018338,26,validation,2000,600
2528,1204498773,26,train,2000,600
2529,4037438911,26,train,2000,600
2530,4049864584,26,train,2000,600
